TIME,RPM,TPS,MAP,Sonda_Geral,2-step,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Velocidade_de_tração,Velocidade_de_referência
137.117,4444,26.6,-0.07,1.299,OFF,866.93,0,79.5,13.02,1.80,2.93,0.0,OFF,0.0,36.3
137.157,4483,26.6,-0.07,1.300,OFF,867.34,0,79.5,13.02,1.59,2.93,0.0,OFF,0.0,36.5
137.197,4528,26.5,-0.07,1.300,OFF,867.75,0,79.5,13.03,1.35,2.92,0.0,OFF,0.0,36.8
137.237,4567,26.5,-0.07,1.300,OFF,868.18,0,79.5,13.03,1.09,2.93,0.0,OFF,0.0,39.5
137.277,4529,26.5,-0.07,1.300,OFF,868.62,0,79.5,13.02,0.93,2.92,0.0,OFF,0.0,39.7
137.317,4560,26.5,-0.07,1.287,OFF,869.06,0,79.5,13.03,0.83,2.92,0.0,OFF,0.0,40.0
137.357,4634,26.5,-0.07,1.252,OFF,869.50,0,79.5,13.02,0.72,2.92,0.0,OFF,0.0,38.4
137.397,4652,26.5,-0.07,1.231,OFF,869.91,0,79.5,13.02,0.66,2.90,0.0,OFF,0.0,37.4
137.437,4678,26.4,-0.07,1.220,OFF,870.33,0,79.5,13.02,0.60,2.92,0.0,OFF,0.0,37.3
137.477,4634,26.5,-0.07,1.210,OFF,870.74,0,79.5,13.03,0.55,2.91,0.0,OFF,0.0,37.3
137.517,4716,26.4,-0.07,1.189,OFF,871.16,0,79.5,13.02,0.51,2.91,0.0,OFF,0.0,37.7
137.557,4727,19.9,-0.07,1.204,OFF,871.58,0,79.5,13.02,0.50,2.89,0.0,OFF,0.0,37.7
137.597,4662,15.3,-0.07,1.220,OFF,872.00,0,79.5,13.02,0.60,2.86,0.0,OFF,0.0,37.7
137.637,4731,14.3,-0.07,1.220,OFF,872.42,0,79.5,13.02,0.74,2.83,0.0,OFF,0.0,37.6
137.677,4730,9.8,-0.07,1.199,OFF,872.84,0,79.5,13.02,0.84,2.79,0.0,OFF,0.0,38.2
137.717,4783,8.7,-0.07,1.140,OFF,873.27,0,79.5,13.02,0.88,2.74,0.0,OFF,0.0,38.6
137.757,4779,7.1,-0.07,1.083,OFF,873.70,0,79.5,13.02,0.89,2.71,0.0,OFF,0.0,39.2
137.797,4660,4.7,-0.07,1.017,OFF,874.14,0,79.5,13.01,0.89,2.67,0.0,OFF,0.0,39.2
137.837,4563,4.4,-0.07,0.973,OFF,874.58,0,79.5,13.03,0.89,2.64,0.0,OFF,0.0,39.3
137.877,4474,4.4,-0.07,0.938,OFF,875.01,0,79.5,13.03,0.83,2.63,0.0,OFF,0.0,39.1
137.917,4434,4.2,-0.07,0.906,OFF,875.44,0,79.5,13.02,0.76,2.60,0.0,OFF,0.0,38.8
137.957,4340,4.3,-0.07,0.897,OFF,875.87,0,79.5,13.03,0.72,2.60,0.0,OFF,0.0,38.7
137.997,4190,4.4,-0.07,0.889,OFF,876.30,0,79.5,13.03,0.67,2.60,0.0,OFF,0.0,38.8
138.037,4207,4.6,-0.07,0.892,OFF,876.73,0,79.5,13.04,0.61,2.61,0.0,OFF,0.0,38.8
138.077,4418,8.1,-0.07,0.899,OFF,877.16,0,79.5,13.01,0.56,2.60,0.0,OFF,0.0,38.3
138.117,4264,9.0,-0.07,0.901,OFF,877.58,0,79.5,13.02,0.52,2.61,0.0,OFF,0.0,38.0
138.157,4162,9.3,-0.07,0.903,OFF,878.00,0,79.5,13.02,0.49,2.65,0.0,OFF,0.0,37.6
138.197,4366,11.4,-0.07,0.904,OFF,878.42,0,79.5,13.01,0.46,2.65,0.0,OFF,0.0,37.8
138.237,4289,12.0,-0.07,0.915,OFF,878.83,0,79.5,13.01,0.45,2.68,0.0,OFF,0.0,37.3
138.277,4200,12.4,-0.07,0.926,OFF,879.24,0,79.5,13.02,0.47,2.69,0.0,OFF,0.0,36.8
138.317,4234,12.5,-0.07,0.885,OFF,879.66,0,79.5,13.02,0.55,2.72,0.0,OFF,0.0,36.7
138.357,4363,12.5,-0.07,0.864,OFF,880.09,0,79.5,13.02,0.57,2.74,0.0,OFF,0.0,39.3
138.397,4502,12.4,-0.07,0.834,OFF,880.53,0,79.5,13.02,0.57,2.74,0.0,OFF,0.0,39.0
138.437,4673,12.5,-0.07,0.820,OFF,880.95,0,79.6,13.01,0.54,2.73,0.0,OFF,0.0,38.4
138.477,4839,12.6,-0.07,0.832,OFF,881.35,0,79.5,13.01,0.50,2.72,0.0,OFF,0.0,35.3
138.517,4863,12.6,-0.07,0.854,OFF,881.75,0,79.5,12.99,0.48,2.71,0.0,OFF,0.0,35.2
138.557,4511,13.0,-0.07,0.873,OFF,882.17,0,79.5,13.01,0.46,2.71,0.0,OFF,0.0,37.8
138.597,4404,13.5,-0.07,0.895,OFF,882.59,0,79.5,13.00,0.42,2.73,0.0,OFF,0.0,38.0
138.637,4461,13.6,-0.07,0.907,OFF,883.01,0,79.6,13.00,0.43,2.75,0.0,OFF,0.0,38.1
138.677,4567,14.2,-0.07,0.903,OFF,883.41,0,79.5,13.00,0.48,2.76,0.0,OFF,0.0,35.3
138.717,4510,14.5,-0.07,0.906,OFF,883.81,0,79.6,12.99,0.54,2.75,0.0,OFF,0.0,35.2
138.757,4373,14.6,-0.07,0.927,OFF,884.20,0,79.6,13.00,0.63,2.77,0.0,OFF,0.0,35.4
138.797,4360,14.3,-0.07,0.954,OFF,884.59,0,79.6,12.98,0.73,2.78,0.0,OFF,0.0,35.4
138.837,4449,14.1,-0.07,0.963,OFF,884.99,0,79.6,13.00,0.84,2.80,0.0,OFF,0.0,35.4
138.877,4595,13.1,-0.07,0.995,OFF,885.38,0,79.6,13.00,0.94,2.79,0.0,OFF,0.0,35.7
138.917,4582,12.4,-0.07,1.043,OFF,885.78,0,79.6,13.00,1.00,2.75,0.0,OFF,0.0,36.3
138.957,4507,12.2,-0.07,1.046,OFF,886.19,0,79.6,12.99,1.07,2.74,0.0,OFF,0.0,36.6
138.997,4570,12.5,-0.07,1.039,OFF,886.60,0,79.6,12.99,1.22,2.74,0.0,OFF,0.0,36.6
139.037,4551,12.8,-0.07,1.000,OFF,887.02,0,79.6,12.99,1.34,2.73,0.0,OFF,0.0,39.2
139.077,4519,13.1,-0.07,0.985,OFF,887.46,0,79.6,12.99,1.41,2.73,0.0,OFF,0.0,39.6
139.117,4539,13.3,-0.07,0.986,OFF,887.90,0,79.6,12.99,1.58,2.74,0.0,OFF,0.0,39.9
139.157,4552,13.3,-0.07,0.976,OFF,888.33,0,79.6,12.98,1.66,2.73,0.0,OFF,0.0,38.0
139.197,4611,13.3,-0.07,0.978,OFF,888.75,0,79.6,13.00,1.51,2.74,0.0,OFF,0.0,37.1
139.237,4651,13.3,-0.07,0.979,OFF,889.16,0,79.6,12.99,1.34,2.72,0.0,OFF,0.0,37.2
139.277,4600,12.4,-0.07,0.982,OFF,889.58,0,79.6,12.99,1.20,2.73,0.0,OFF,0.0,37.5
139.317,4588,12.0,-0.07,1.002,OFF,890.00,0,79.6,12.97,1.05,2.72,0.0,OFF,0.0,37.5
139.357,4596,11.9,-0.07,1.003,OFF,890.44,0,79.6,12.97,0.89,2.73,0.0,OFF,0.0,40.0
139.397,4661,11.8,-0.07,0.995,OFF,890.89,0,79.6,12.96,0.78,2.70,0.0,OFF,0.0,40.0
139.437,4723,11.7,-0.07,0.979,OFF,891.33,0,79.6,12.98,0.71,2.71,0.0,OFF,0.0,40.4
139.477,4779,11.5,-0.07,0.965,OFF,891.76,0,79.6,12.98,0.64,2.70,0.0,OFF,0.0,37.8
139.517,4655,11.4,-0.07,0.964,OFF,892.18,0,79.6,12.95,0.55,2.68,0.0,OFF,0.0,37.4
139.557,4759,11.0,-0.07,0.974,OFF,892.59,0,79.6,12.95,0.52,2.70,0.0,OFF,0.0,37.3
139.597,4839,10.7,-0.07,0.982,OFF,893.01,0,79.6,12.96,0.50,2.67,0.0,OFF,0.0,37.4
139.637,4719,10.6,-0.07,0.970,OFF,893.42,0,79.6,12.96,0.49,2.67,0.0,OFF,0.0,37.5
139.677,4636,10.6,-0.07,0.962,OFF,893.84,0,79.6,12.95,0.59,2.67,0.0,OFF,0.0,37.5
139.717,4548,10.6,-0.07,0.957,OFF,894.26,0,79.6,12.95,0.68,2.66,0.0,OFF,0.0,37.4
139.757,4530,11.3,-0.07,0.950,OFF,894.67,0,79.6,12.96,0.70,2.68,0.0,OFF,0.0,37.2
139.797,4552,11.6,-0.07,0.934,OFF,895.08,0,79.6,12.96,0.72,2.69,0.0,OFF,0.0,37.2
139.837,4575,11.6,-0.07,0.914,OFF,895.50,0,79.6,12.96,0.71,2.69,0.0,OFF,0.0,37.0
139.877,4567,11.7,-0.07,0.908,OFF,895.91,0,79.6,12.96,0.74,2.69,0.0,OFF,0.0,37.0
139.917,4583,11.7,-0.07,0.916,OFF,896.32,0,79.6,12.96,0.71,2.70,0.0,OFF,0.0,37.1
139.957,4615,11.7,-0.07,0.928,OFF,896.73,0,79.6,12.95,0.66,2.70,0.0,OFF,0.0,37.4
139.997,4609,11.7,-0.07,0.937,OFF,897.15,0,79.6,12.96,0.62,2.70,0.0,OFF,0.0,37.1
140.037,4472,11.6,-0.07,0.949,OFF,897.55,0,79.6,12.96,0.59,2.69,0.0,OFF,0.0,36.6
140.077,4447,12.7,-0.07,0.954,OFF,897.96,0,79.6,12.97,0.55,2.72,0.0,OFF,0.0,36.4
140.117,4482,15.2,-0.07,0.955,OFF,898.38,0,79.6,12.96,0.51,2.72,0.0,OFF,0.0,38.6
140.157,4527,16.0,-0.07,0.956,OFF,898.82,0,79.6,12.96,0.47,2.74,0.0,OFF,0.0,39.8
140.197,4625,17.0,-0.07,0.934,OFF,899.26,0,79.6,12.96,0.44,2.76,0.0,OFF,0.0,39.7
140.237,4685,18.1,-0.07,0.865,OFF,899.70,0,79.6,12.95,0.40,2.77,0.0,OFF,0.0,39.7
140.277,4685,19.0,-0.07,0.837,OFF,900.11,0,79.6,12.97,0.38,2.80,0.0,OFF,0.0,36.8
140.317,4727,20.0,-0.07,0.868,OFF,900.53,0,79.6,12.95,0.36,2.80,0.0,OFF,0.0,37.1
140.357,4662,20.4,-0.07,0.938,OFF,900.94,0,79.7,12.95,0.38,2.82,0.0,OFF,0.0,37.1
140.397,4595,20.5,-0.07,1.048,OFF,901.35,0,79.7,12.95,0.47,2.84,0.0,OFF,0.0,37.0
140.437,4539,20.6,-0.07,1.136,OFF,901.76,0,79.7,12.97,0.55,2.84,0.0,OFF,0.0,36.9
140.477,4598,19.3,-0.07,1.175,OFF,902.17,0,79.6,12.97,0.60,2.85,0.0,OFF,0.0,37.0
140.517,4683,16.7,-0.07,1.190,OFF,902.58,0,79.6,12.96,0.62,2.83,0.0,OFF,0.0,37.1
140.557,4666,12.7,-0.07,1.211,OFF,902.99,0,79.6,12.96,0.58,2.81,0.0,OFF,0.0,37.0
140.597,4578,9.0,-0.07,1.230,OFF,903.41,0,79.6,12.96,0.53,2.78,0.0,OFF,0.0,37.4
140.637,4556,8.8,-0.07,1.223,OFF,903.83,0,79.7,12.96,0.49,2.72,0.0,OFF,0.0,37.6
140.677,4592,8.8,-0.07,1.163,OFF,904.27,0,79.7,12.97,0.45,2.70,0.0,OFF,0.0,40.3
140.717,4648,8.8,-0.07,1.078,OFF,904.72,0,79.7,12.97,0.40,2.68,0.0,OFF,0.0,40.3
140.757,4659,8.8,-0.07,0.996,OFF,905.17,0,79.7,12.97,0.38,2.66,0.0,OFF,0.0,40.4
140.797,4540,8.8,-0.07,0.960,OFF,905.61,0,79.7,12.96,0.36,2.66,0.0,OFF,0.0,38.8
140.837,4522,8.8,-0.07,0.938,OFF,906.03,0,79.7,12.96,0.39,2.64,0.0,OFF,0.0,38.6
140.877,4547,8.8,-0.07,0.921,OFF,906.47,0,79.7,12.96,0.44,2.66,0.0,OFF,0.0,38.8
140.917,4575,8.8,-0.07,0.901,OFF,906.89,0,79.7,12.98,0.52,2.64,0.0,OFF,0.0,38.5
140.957,4593,9.6,-0.07,0.884,OFF,907.32,0,79.7,12.98,0.62,2.64,0.0,OFF,0.0,38.0
140.997,4592,11.2,-0.07,0.880,OFF,907.74,0,79.7,12.97,0.67,2.64,0.0,OFF,0.0,37.8
141.037,4514,12.0,-0.07,0.874,OFF,908.15,0,79.7,12.97,0.66,2.67,0.0,OFF,0.0,37.2
141.077,4471,14.1,-0.07,0.868,OFF,908.56,0,79.7,12.96,0.60,2.69,0.0,OFF,0.0,36.5
141.117,4421,15.1,-0.07,0.873,OFF,908.96,0,79.7,12.96,0.64,2.71,0.0,OFF,0.0,36.1
141.157,4402,15.2,-0.07,0.885,OFF,909.36,0,79.7,12.98,0.64,2.75,0.0,OFF,0.0,36.1
141.197,4447,15.3,-0.07,0.874,OFF,909.76,0,79.7,12.98,0.57,2.77,0.0,OFF,0.0,36.2
141.237,4498,15.4,-0.07,0.865,OFF,910.17,0,79.7,12.98,0.50,2.78,0.0,OFF,0.0,36.2
141.277,4485,15.6,-0.07,0.893,OFF,910.56,0,79.7,12.98,0.48,2.79,0.0,OFF,0.0,35.9
141.317,4419,15.7,-0.07,0.958,OFF,910.96,0,79.7,12.98,0.43,2.80,0.0,OFF,0.0,35.7
141.357,4327,15.8,-0.07,1.051,OFF,911.36,0,79.7,12.98,0.38,2.79,0.0,OFF,0.0,35.8
141.397,4336,16.8,-0.07,1.096,OFF,911.76,0,79.7,12.99,0.36,2.82,0.0,OFF,0.0,36.0
141.437,4408,16.9,-0.07,1.138,OFF,912.16,0,79.7,12.99,0.35,2.83,0.0,OFF,0.0,36.0
141.477,4492,18.9,-0.07,1.174,OFF,912.58,0,79.7,12.99,0.34,2.82,0.0,OFF,0.0,38.6
141.517,4467,19.9,-0.07,1.192,OFF,913.01,0,79.7,12.99,0.32,2.84,0.0,OFF,0.0,38.7
141.557,4317,20.2,-0.07,1.230,OFF,913.45,0,79.7,12.98,0.32,2.84,0.0,OFF,0.0,39.0
141.597,4339,20.3,-0.07,1.251,OFF,913.86,0,79.7,12.99,0.38,2.87,0.0,OFF,0.0,36.5
141.637,4393,20.5,-0.07,1.270,OFF,914.26,0,79.7,13.00,0.46,2.86,0.0,OFF,0.0,35.9
141.677,4392,21.4,-0.07,1.298,OFF,914.65,0,79.7,12.99,0.55,2.87,0.0,OFF,0.0,35.5
141.717,4319,21.5,-0.07,1.300,OFF,915.05,0,79.7,12.99,0.69,2.88,0.0,OFF,0.0,35.6
141.757,4289,21.7,-0.07,1.300,OFF,915.45,0,79.7,12.99,0.84,2.89,0.0,OFF,0.0,35.7
141.797,4266,21.7,-0.07,1.300,OFF,915.84,0,79.7,13.00,0.93,2.88,0.0,OFF,0.0,35.6
141.837,4355,21.8,-0.07,1.300,OFF,916.23,0,79.7,13.00,0.95,2.89,0.0,OFF,0.0,35.1
141.877,4327,22.2,-0.07,1.300,OFF,916.62,0,79.7,13.01,0.92,2.89,0.0,OFF,0.0,35.1
141.917,4314,22.7,-0.07,1.300,OFF,917.02,0,79.7,12.99,0.83,2.89,0.0,OFF,0.0,35.3
141.957,4238,22.9,-0.07,1.300,OFF,917.41,0,79.7,13.00,0.75,2.91,0.0,OFF,0.0,35.4
141.997,4304,23.0,-0.07,1.300,OFF,917.80,0,79.7,13.00,0.73,2.90,0.0,OFF,0.0,35.2
142.037,4258,23.0,-0.07,1.300,OFF,918.19,0,79.8,13.00,0.63,2.90,0.0,OFF,0.0,34.7
142.077,4188,23.0,-0.07,1.300,OFF,918.57,0,79.8,13.00,0.55,2.91,0.0,OFF,0.0,34.6
142.117,4146,23.1,-0.07,1.300,OFF,918.96,0,79.8,13.01,0.52,2.91,0.0,OFF,0.0,34.4
142.157,4213,23.4,-0.07,1.300,OFF,919.34,0,79.8,13.01,0.49,2.92,0.0,OFF,0.0,34.4
142.197,4264,23.6,-0.07,1.300,OFF,919.72,0,79.8,13.01,0.47,2.92,0.0,OFF,0.0,34.5
142.237,4290,23.7,-0.07,1.300,OFF,920.10,0,79.7,13.01,0.50,2.91,0.0,OFF,0.0,34.6
142.277,4242,23.7,-0.07,1.300,OFF,920.49,0,79.7,13.01,0.57,2.91,0.0,OFF,0.0,34.7
142.317,4142,24.1,-0.07,1.300,OFF,920.88,0,79.7,13.00,0.64,2.93,0.0,OFF,0.0,34.8
142.357,4148,25.4,-0.07,1.300,OFF,921.26,0,79.8,13.00,0.75,2.92,0.0,OFF,0.0,34.5
142.397,4211,26.3,-0.07,1.300,OFF,921.64,0,79.8,12.98,0.88,2.94,0.0,OFF,0.0,34.4
142.437,4244,27.0,-0.07,1.300,OFF,922.02,0,79.8,12.99,1.04,2.93,0.0,OFF,0.0,34.1
142.477,4301,28.3,-0.07,1.300,OFF,922.40,0,79.8,13.00,1.14,2.93,0.0,OFF,0.0,34.2
142.517,4227,28.5,-0.07,1.300,OFF,922.78,0,79.8,13.00,1.23,2.94,0.0,OFF,0.0,34.1
142.557,4182,28.8,-0.07,1.300,OFF,923.16,0,79.8,12.99,1.30,2.95,0.0,OFF,0.0,33.9
142.597,4265,30.0,-0.07,1.300,OFF,923.53,0,79.8,12.99,1.46,2.97,0.0,OFF,0.0,33.7
142.637,4192,31.0,-0.07,1.300,OFF,923.90,0,79.8,13.00,1.59,2.95,0.0,OFF,0.0,33.4
142.677,4104,31.4,-0.07,1.300,OFF,924.27,0,79.8,12.99,1.76,2.97,0.0,OFF,0.0,33.5
142.717,4064,31.5,-0.07,1.300,OFF,924.65,0,79.8,13.02,1.93,2.97,0.0,OFF,0.0,33.6
142.757,4092,31.6,-0.07,1.300,OFF,925.02,0,79.8,13.02,2.05,2.98,0.0,OFF,0.0,33.5
142.797,4152,31.7,-0.07,1.300,OFF,925.39,0,79.8,13.02,2.08,2.97,0.0,OFF,0.0,33.2
142.837,4149,31.9,-0.07,1.300,OFF,925.76,0,79.8,13.02,2.12,2.98,0.0,OFF,0.0,33.4
142.877,4178,31.9,-0.07,1.300,OFF,926.13,0,79.8,13.01,2.22,2.98,0.0,OFF,0.0,33.6
142.917,4157,31.9,-0.07,1.300,OFF,926.51,0,79.8,13.02,2.19,2.96,0.0,OFF,0.0,33.7
142.957,4015,32.0,-0.07,1.300,OFF,926.88,0,79.8,13.02,1.92,2.99,0.0,OFF,0.0,33.7
142.997,4099,32.1,-0.07,1.300,OFF,927.25,0,79.8,13.02,1.93,2.97,0.0,OFF,0.0,33.5
143.037,4137,32.0,-0.07,1.300,OFF,927.63,0,79.8,13.02,2.07,2.98,0.0,OFF,0.0,33.4
143.077,4188,32.0,-0.07,1.300,OFF,928.00,0,79.8,13.03,2.25,2.98,0.0,OFF,0.0,33.5
143.117,4112,32.1,-0.07,1.299,OFF,928.37,0,79.8,13.03,2.34,2.97,0.0,OFF,0.0,33.5
143.157,4009,32.6,-0.07,1.300,OFF,928.74,0,79.8,13.03,2.45,2.99,0.0,OFF,0.0,33.7
143.197,4095,32.7,-0.07,1.300,OFF,929.12,0,79.8,13.02,2.50,2.98,0.0,OFF,0.0,33.6
143.237,4139,32.8,-0.07,1.300,OFF,929.49,0,79.8,13.02,2.56,2.98,0.0,OFF,0.0,33.8
143.277,4171,32.9,-0.07,1.300,OFF,929.88,0,79.8,13.02,2.65,2.97,0.0,OFF,0.0,35.9
143.317,4090,33.1,-0.07,1.300,OFF,930.28,0,79.8,13.02,2.69,2.97,0.0,OFF,0.0,35.8
143.357,4099,33.1,-0.07,1.299,OFF,930.68,0,79.8,13.03,2.67,2.99,0.0,OFF,0.0,35.9
143.397,4063,33.1,-0.07,1.300,OFF,931.08,0,79.8,13.04,2.67,2.98,0.0,OFF,0.0,35.6
143.437,4102,33.3,-0.07,1.300,OFF,931.47,0,79.8,13.03,2.39,2.99,0.0,OFF,0.0,36.3
143.477,4243,33.4,-0.07,1.300,OFF,931.88,0,79.8,13.03,2.23,2.97,0.0,OFF,0.0,36.4
143.517,4198,33.5,-0.07,1.300,OFF,932.29,0,79.8,13.02,1.91,2.98,0.0,OFF,0.0,36.6
143.557,4223,33.7,-0.07,1.279,OFF,932.70,0,79.8,13.03,1.79,2.98,0.0,OFF,0.0,36.9
143.597,4321,34.0,-0.07,1.268,OFF,933.09,0,79.8,13.00,1.82,2.96,0.0,OFF,0.0,34.6
143.637,4255,34.9,-0.07,1.266,OFF,933.47,0,79.8,12.99,1.84,2.97,0.0,OFF,0.0,34.3
143.677,4219,35.3,-0.07,1.289,OFF,933.85,0,79.8,13.00,1.99,2.99,0.0,OFF,0.0,34.3
143.717,4213,35.6,-0.07,1.285,OFF,934.23,0,79.8,13.00,2.18,2.97,0.0,OFF,0.0,34.1
143.757,4290,35.9,-0.07,1.289,OFF,934.61,0,79.8,13.03,2.38,2.97,0.0,OFF,0.0,34.2
143.797,4330,35.9,-0.07,1.278,OFF,934.99,0,79.8,13.00,2.56,2.98,0.0,OFF,0.0,34.7
143.837,4470,34.5,-0.07,1.283,OFF,935.38,0,79.8,13.02,2.75,2.96,0.0,OFF,0.0,35.2
143.877,4465,33.9,-0.07,1.283,OFF,935.77,0,79.8,12.99,2.91,2.98,0.0,OFF,0.0,35.0
143.917,4298,33.7,-0.07,1.283,OFF,936.16,0,79.8,13.01,2.94,2.95,0.0,OFF,0.0,34.8
143.957,4309,33.7,-0.07,1.266,OFF,936.54,0,79.9,13.00,2.95,2.98,0.0,OFF,0.0,34.6
143.997,4337,33.4,-0.07,1.245,OFF,936.94,0,79.9,13.01,2.96,2.97,0.0,OFF,0.0,36.7
144.037,4328,33.4,-0.07,1.244,OFF,937.36,0,79.8,13.01,2.97,2.97,0.0,OFF,0.0,37.8
144.077,4316,33.3,-0.07,1.254,OFF,937.78,0,79.8,13.01,2.97,2.98,0.0,OFF,0.0,37.9
144.117,4353,33.1,-0.07,1.265,OFF,938.20,0,79.8,13.01,2.99,2.97,0.0,OFF,0.0,37.9
144.157,4281,27.2,-0.07,1.280,OFF,938.61,0,79.8,13.03,2.50,2.97,0.0,OFF,0.0,36.2
144.197,4296,25.3,-0.07,1.299,OFF,939.01,0,79.8,13.02,1.99,2.95,0.0,OFF,0.0,35.7
144.237,4372,25.4,-0.07,1.294,OFF,939.41,0,79.9,13.02,1.64,2.93,0.0,OFF,0.0,35.8
144.277,4458,25.4,-0.07,1.272,OFF,939.81,0,79.9,13.02,1.40,2.93,0.0,OFF,0.0,35.9
144.317,4424,25.3,-0.07,1.255,OFF,940.21,0,79.9,13.01,1.40,2.92,0.0,OFF,0.0,36.3
144.357,4433,25.4,-0.07,1.265,OFF,940.65,0,79.9,13.00,1.34,2.93,0.0,OFF,0.0,39.2
144.397,4509,25.3,-0.07,1.259,OFF,941.09,0,79.9,13.00,1.34,2.91,0.0,OFF,0.0,39.5
144.437,4536,25.3,-0.07,1.246,OFF,941.52,0,79.9,13.01,1.42,2.91,0.0,OFF,0.0,39.5
144.477,4542,25.3,-0.07,1.240,OFF,941.94,0,79.9,13.02,1.59,2.91,0.0,OFF,0.0,36.8
144.517,4474,25.4,-0.07,1.224,OFF,942.35,0,79.9,13.01,1.83,2.90,0.0,OFF,0.0,36.7
144.557,4560,25.3,-0.07,1.203,OFF,942.76,0,79.9,13.01,2.09,2.92,0.0,OFF,0.0,37.1
144.597,4556,21.9,-0.07,1.180,OFF,943.17,0,79.9,13.01,2.34,2.90,0.0,OFF,0.0,37.1
144.637,4669,14.4,-0.07,1.193,OFF,943.59,0,79.9,13.01,2.57,2.87,0.0,OFF,0.0,37.1
144.677,4615,10.0,-0.07,1.199,OFF,944.00,0,79.9,13.02,2.79,2.82,0.0,OFF,0.0,37.1
144.717,4497,9.5,-0.07,1.170,OFF,944.44,0,79.9,13.02,2.91,2.76,0.0,OFF,0.0,39.7
144.757,4583,9.5,-0.07,1.122,OFF,944.88,0,79.9,13.01,2.64,2.75,0.0,OFF,0.0,40.0
144.797,4640,9.2,-0.07,1.039,OFF,945.34,0,79.9,13.01,2.28,2.71,0.0,OFF,0.0,42.2
144.837,4597,8.8,-0.07,0.964,OFF,945.82,0,79.9,13.01,2.19,2.70,0.0,OFF,0.0,43.1
144.877,4598,8.5,-0.07,0.916,OFF,946.28,0,79.9,13.00,1.83,2.67,0.0,OFF,0.0,41.1
144.917,4626,8.5,-0.07,0.892,OFF,946.73,0,79.9,13.00,1.57,2.66,0.0,OFF,0.0,41.3
144.957,4634,8.5,-0.07,0.876,OFF,947.16,0,79.9,13.00,1.35,2.65,0.0,OFF,0.0,38.7
144.997,4606,8.4,-0.07,0.864,OFF,947.59,0,79.9,13.01,1.21,2.64,0.0,OFF,0.0,38.5
145.037,4550,8.4,-0.07,0.861,OFF,948.03,0,79.9,12.99,1.24,2.64,0.0,OFF,0.0,40.2
145.077,4497,8.4,-0.07,0.861,OFF,948.48,0,79.9,13.01,1.35,2.64,0.0,OFF,0.0,41.3
145.117,4470,8.2,-0.07,0.856,OFF,948.94,0,79.9,13.01,1.43,2.63,0.0,OFF,0.0,40.9
145.157,4446,8.2,-0.07,0.859,OFF,949.39,0,79.9,13.01,1.52,2.64,0.0,OFF,0.0,40.5
145.197,4402,8.1,-0.07,0.867,OFF,949.80,0,79.9,13.00,1.72,2.63,0.0,OFF,0.0,37.6
145.237,4382,8.0,-0.07,0.863,OFF,950.22,0,79.9,13.00,1.82,2.65,0.0,OFF,0.0,37.7
145.277,4351,8.2,-0.07,0.859,OFF,950.64,0,79.9,13.00,1.72,2.64,0.0,OFF,0.0,37.5
145.317,4317,11.8,-0.07,0.860,OFF,951.05,0,79.9,12.99,1.57,2.64,0.0,OFF,0.0,37.2
145.357,4256,13.8,-0.07,0.867,OFF,951.47,0,79.9,13.00,1.43,2.68,0.0,OFF,0.0,37.2
145.397,4197,17.1,-0.07,0.882,OFF,951.91,0,79.9,12.99,1.40,2.73,0.0,OFF,0.0,39.8
145.437,4198,18.4,-0.07,0.886,OFF,952.35,0,79.9,12.99,1.27,2.77,0.0,OFF,0.0,39.4
145.477,4482,18.6,-0.07,0.848,OFF,952.78,0,80.0,12.99,1.11,2.81,0.0,OFF,0.0,39.2
145.517,4788,18.8,-0.07,0.817,OFF,953.21,0,79.9,12.98,1.01,2.82,0.0,OFF,0.0,38.6
145.557,5161,18.9,-0.07,0.835,OFF,953.63,0,79.9,12.99,0.89,2.80,0.0,OFF,0.0,38.6
145.597,4945,19.0,-0.07,0.905,OFF,954.06,0,79.9,12.96,0.82,2.79,0.0,OFF,0.0,38.6
145.637,4685,19.0,-0.07,1.003,OFF,954.49,0,80.0,12.96,0.72,2.80,0.0,OFF,0.0,38.8
145.677,4597,18.9,-0.07,1.065,OFF,954.92,0,80.0,12.98,0.63,2.82,0.0,OFF,0.0,38.6
145.717,4629,18.7,-0.07,1.053,OFF,955.32,0,80.0,12.97,0.57,2.81,0.0,OFF,0.0,36.4
145.757,4739,18.7,-0.07,1.054,OFF,955.75,0,80.0,12.96,0.52,2.82,0.0,OFF,0.0,39.1
145.797,4832,18.7,-0.07,1.059,OFF,956.19,0,80.0,12.96,0.47,2.80,0.0,OFF,0.0,39.6
145.837,4619,18.7,-0.07,1.086,OFF,956.63,0,80.0,12.96,0.44,2.83,0.0,OFF,0.0,39.7
145.877,4649,18.7,-0.07,1.124,OFF,957.06,0,80.0,12.97,0.41,2.82,0.0,OFF,0.0,37.8
145.917,4705,18.7,-0.07,1.156,OFF,957.47,0,80.0,12.96,0.38,2.80,0.0,OFF,0.0,37.0
145.957,4662,18.6,-0.07,1.154,OFF,957.88,0,80.0,12.96,0.36,2.82,0.0,OFF,0.0,37.3
145.997,4722,18.5,-0.07,1.148,OFF,958.33,0,80.0,12.97,0.34,2.82,0.0,OFF,0.0,40.3
