TIME,RPM,TPS,MAP,Sonda_Geral,2-step,Distância,Marcha,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Lenta,Consumo_medio,Potência_estimada,Torque_estimado,Velocidade_de_tração,Velocidade_de_referência
57.213,3787,26.5,-0.08,1.300,OFF,44.96,0,80.7,12.91,2.51,2.97,0.0,OFF,1.6,23,43,0.0,18.9
57.253,3715,26.5,-0.08,1.300,OFF,45.18,0,80.7,12.91,2.48,2.97,0.0,OFF,1.6,23,43,0.0,19.0
57.293,3610,26.6,-0.08,1.300,OFF,45.44,0,80.7,12.90,2.37,2.97,0.0,OFF,1.6,22,43,0.0,24.4
57.333,3571,26.7,-0.08,1.300,OFF,45.71,0,80.7,12.91,2.32,2.98,0.0,OFF,1.6,21,43,0.0,24.5
57.373,3536,28.3,-0.08,1.300,OFF,45.98,0,80.7,12.92,2.28,2.97,0.0,OFF,1.6,21,43,0.0,24.5
57.413,3608,32.3,-0.08,1.300,OFF,46.26,0,80.7,12.91,2.33,2.98,0.0,OFF,1.6,23,45,0.0,24.5
57.453,3663,35.0,-0.08,1.300,OFF,46.53,0,80.8,12.90,2.41,2.98,0.0,OFF,1.6,24,47,0.0,24.5
57.493,3964,36.7,-0.08,1.300,OFF,46.80,0,80.8,12.90,2.63,2.99,0.0,OFF,1.6,26,48,0.0,24.5
57.533,3934,37.0,-0.07,1.300,OFF,47.07,0,80.8,12.89,2.64,2.99,0.0,OFF,1.6,27,49,0.0,24.5
57.573,3720,37.2,-0.07,1.275,OFF,47.35,0,80.8,12.90,2.50,3.01,0.0,OFF,1.6,26,48,0.0,24.8
57.613,3676,37.1,-0.07,1.239,OFF,47.62,0,80.8,12.91,2.42,3.01,0.0,OFF,1.6,25,48,0.0,24.5
57.653,3641,37.2,-0.08,1.242,OFF,47.86,0,80.8,12.90,2.40,3.01,0.0,OFF,1.6,24,48,0.0,20.2
57.693,3813,37.3,-0.08,1.270,OFF,48.08,0,80.8,12.90,2.54,3.00,0.0,OFF,1.6,25,48,0.0,20.0
57.733,3932,37.3,-0.08,1.300,OFF,48.31,0,80.8,12.89,2.59,3.00,0.0,OFF,1.6,27,49,0.0,20.2
57.773,3960,37.5,-0.07,1.300,OFF,48.53,0,80.8,12.90,2.70,3.00,0.0,OFF,1.6,27,49,0.0,20.2
57.813,3965,37.5,-0.08,1.300,OFF,48.76,0,80.8,12.90,2.69,3.00,0.0,OFF,1.6,27,49,0.0,20.3
57.853,3909,37.4,-0.08,1.300,OFF,48.99,0,80.8,12.89,2.64,3.01,0.0,OFF,1.6,27,49,0.0,20.6
57.893,3954,37.5,-0.08,1.300,OFF,49.28,0,80.8,12.91,2.66,3.00,0.0,OFF,1.6,27,49,0.0,26.9
57.933,3923,37.6,-0.08,1.300,OFF,49.58,0,80.8,12.90,2.64,3.00,0.0,OFF,1.6,27,49,0.0,27.0
57.973,4045,37.7,-0.08,1.300,OFF,49.88,0,80.8,12.90,2.74,3.00,0.0,OFF,1.6,27,49,0.0,27.0
58.013,4073,37.7,-0.08,1.300,OFF,50.18,0,80.8,12.90,2.77,2.99,0.0,OFF,1.6,28,49,0.0,27.0
58.053,4089,37.9,-0.08,1.300,OFF,50.48,0,80.8,12.90,2.79,3.00,0.0,OFF,1.6,28,49,0.0,27.3
58.093,4119,38.1,-0.07,1.300,OFF,50.78,0,80.8,12.91,2.81,3.00,0.0,OFF,1.6,28,49,0.0,27.5
58.133,4188,38.7,-0.08,1.300,OFF,51.09,0,80.8,12.90,2.90,3.00,0.0,OFF,1.6,29,49,0.0,27.9
58.173,4210,39.1,-0.08,1.300,OFF,51.40,0,80.8,12.90,2.88,3.00,0.0,OFF,1.6,30,50,0.0,27.5
58.213,4227,39.3,-0.08,1.300,OFF,51.66,0,80.8,12.90,2.93,3.00,0.0,OFF,1.6,30,50,0.0,22.3
58.253,4199,39.4,-0.07,1.300,OFF,51.90,0,80.8,12.90,2.92,3.00,0.0,OFF,1.6,30,50,0.0,22.4
58.293,4292,39.4,-0.08,1.300,OFF,52.16,0,80.8,12.90,2.96,3.00,0.0,OFF,1.6,30,50,0.0,22.7
58.333,4351,39.5,-0.08,1.300,OFF,52.41,0,80.8,12.90,3.01,2.99,0.0,OFF,1.6,31,50,0.0,22.8
58.373,4429,39.4,-0.08,1.300,OFF,52.66,0,80.8,12.90,3.07,2.99,0.0,OFF,1.6,31,50,0.0,22.9
58.413,4451,39.4,-0.07,1.300,OFF,52.92,0,80.8,12.89,3.12,2.98,0.0,OFF,1.6,31,50,0.0,23.3
58.453,4514,37.6,-0.07,1.300,OFF,53.18,0,80.8,12.90,3.15,2.98,0.0,OFF,1.6,31,50,0.0,23.5
58.493,4471,35.0,-0.08,1.300,OFF,53.45,0,80.8,12.90,3.16,2.98,0.0,OFF,1.6,31,48,0.0,23.8
58.533,4458,23.4,-0.07,1.300,OFF,53.71,0,80.9,12.90,3.11,2.97,0.0,OFF,1.6,28,44,0.0,24.1
58.573,4550,14.8,-0.08,1.300,OFF,53.99,0,80.8,12.89,3.20,2.91,0.0,OFF,1.6,25,40,0.0,24.5
58.613,4660,14.3,-0.07,1.300,OFF,54.26,0,80.9,12.89,3.29,2.85,0.0,OFF,1.6,25,40,0.0,24.6
58.653,4726,12.1,-0.07,1.300,OFF,54.53,0,80.9,12.89,3.40,2.81,0.0,OFF,1.6,27,40,0.0,24.7
58.693,4707,8.2,-0.07,1.252,OFF,54.81,0,80.9,12.89,3.39,2.77,0.0,OFF,1.6,25,39,0.0,25.1
58.733,4619,7.7,-0.08,1.167,OFF,55.09,0,80.9,12.90,3.32,2.73,0.0,OFF,1.6,25,39,0.0,25.4
58.773,4583,7.6,-0.07,1.114,OFF,55.38,0,80.9,12.90,3.29,2.70,0.0,OFF,1.6,25,39,0.0,25.7
58.813,4604,7.6,-0.07,1.041,OFF,55.67,0,80.9,12.90,3.30,2.68,0.0,OFF,1.6,25,39,0.0,26.0
58.853,4628,7.4,-0.07,0.971,OFF,55.96,0,80.9,12.89,3.35,2.66,0.0,OFF,1.6,25,39,0.0,26.0
58.893,4729,7.4,-0.08,0.914,OFF,56.25,0,80.9,12.89,3.46,2.65,0.0,OFF,1.6,25,39,0.0,25.9
58.933,4767,5.3,-0.08,0.879,OFF,56.53,0,80.9,12.90,3.48,2.63,0.0,OFF,1.6,25,39,0.0,25.9
58.973,4680,4.3,-0.07,0.863,OFF,56.82,0,80.9,12.89,3.45,2.61,0.0,OFF,1.6,25,39,0.0,25.9
59.013,4535,4.2,-0.08,0.862,OFF,57.11,0,80.9,12.89,3.32,2.59,0.0,OFF,1.6,24,38,0.0,26.0
59.053,4474,3.4,-0.08,0.870,OFF,57.40,0,80.9,12.91,3.29,2.59,0.0,OFF,1.6,24,39,0.0,25.9
59.093,4388,3.1,-0.07,0.870,OFF,57.69,0,80.9,12.91,3.20,2.59,0.0,OFF,1.6,24,38,0.0,25.8
59.133,4075,3.0,-0.07,0.871,OFF,57.97,0,80.9,12.90,2.93,2.59,0.0,OFF,1.6,22,38,0.0,25.6
59.173,3090,2.7,-0.08,0.877,OFF,58.25,0,80.9,12.91,2.00,2.61,0.0,OFF,1.6,18,38,0.0,25.6
59.213,2752,2.6,-0.07,0.891,OFF,58.54,0,80.9,12.92,1.65,2.66,0.0,OFF,1.6,15,38,0.0,25.9
59.253,2566,2.6,-0.08,0.896,OFF,58.83,0,80.9,12.93,1.46,2.70,0.0,OFF,1.6,13,38,0.0,25.9
59.293,2717,2.6,-0.08,0.890,OFF,59.12,0,80.9,12.94,1.58,2.73,0.0,OFF,1.6,15,38,0.0,26.0
59.333,3283,2.5,-0.08,0.906,OFF,59.40,0,80.9,12.91,2.03,2.73,0.0,OFF,1.6,17,38,0.0,25.8
59.373,3373,2.6,-0.08,0.917,OFF,59.69,0,80.9,12.93,2.16,2.71,0.0,OFF,1.6,19,38,0.0,25.1
59.413,3249,2.5,-0.08,0.914,OFF,59.96,0,81.0,12.92,2.04,2.70,0.0,OFF,1.6,17,38,0.0,25.1
59.453,3186,2.6,-0.07,0.914,OFF,60.24,0,81.0,12.91,2.02,2.71,0.0,OFF,1.6,17,38,0.0,24.7
59.493,3206,2.7,-0.07,0.920,OFF,60.51,0,81.0,12.93,2.01,2.72,0.0,OFF,1.6,17,38,0.0,24.5
59.533,3120,4.0,-0.08,0.908,OFF,60.78,0,81.0,12.94,1.96,2.72,0.0,OFF,1.6,16,38,0.0,24.3
59.573,3169,5.5,-0.08,0.916,OFF,61.06,0,81.0,12.93,2.00,2.73,0.0,OFF,1.6,17,38,0.0,25.4
59.613,3046,8.1,-0.07,0.920,OFF,61.34,0,81.0,12.93,1.92,2.74,0.0,OFF,1.6,17,39,0.0,25.5
59.653,3096,9.6,-0.08,0.924,OFF,61.63,0,81.0,12.92,1.95,2.77,0.0,OFF,1.6,17,39,0.0,25.3
59.693,2963,11.6,-0.08,0.929,OFF,61.91,0,81.0,12.93,1.81,2.80,0.0,OFF,1.6,16,39,0.0,25.2
59.733,2902,16.6,-0.08,0.932,OFF,62.18,0,81.0,12.94,1.77,2.84,0.0,OFF,1.6,16,40,0.0,25.0
59.773,2883,18.3,-0.07,0.928,OFF,62.46,0,81.0,12.93,1.76,2.90,0.0,OFF,1.6,16,41,0.0,24.8
59.813,2951,18.4,-0.08,0.888,OFF,62.72,0,81.0,12.93,1.79,2.94,0.0,OFF,1.6,17,41,0.0,23.1
59.853,3124,18.4,-0.08,0.860,OFF,62.98,0,81.0,12.95,1.90,2.95,0.0,OFF,1.6,17,41,0.0,22.8
59.893,3303,18.5,-0.08,0.848,OFF,63.23,0,81.0,12.92,2.06,2.94,0.0,OFF,1.6,19,40,0.0,22.7
59.933,3113,18.5,-0.08,0.861,OFF,63.48,0,81.0,12.94,1.94,2.94,0.0,OFF,1.6,19,40,0.0,22.4
59.973,2823,18.6,-0.08,0.898,OFF,63.73,0,81.0,12.94,1.65,2.96,0.0,OFF,1.6,16,40,0.0,22.4
60.013,2817,18.6,-0.08,0.924,OFF,63.98,0,81.1,12.93,1.67,2.97,0.0,OFF,1.6,16,40,0.0,22.5
60.053,2918,18.6,-0.08,0.965,OFF,64.23,0,81.1,12.94,1.76,2.97,0.0,OFF,1.6,16,40,0.0,22.7
60.093,2897,18.5,-0.08,1.064,OFF,64.48,0,81.1,12.96,1.73,2.97,0.0,OFF,1.6,16,40,0.0,22.8
60.133,3124,18.6,-0.08,1.237,OFF,64.74,0,81.1,12.95,1.96,2.96,0.0,OFF,1.6,17,40,0.0,23.0
60.173,2993,18.6,-0.08,1.300,OFF,64.99,0,81.1,12.94,1.81,2.96,0.0,OFF,1.6,17,40,0.0,22.9
60.213,2935,18.5,-0.08,1.300,OFF,65.26,0,81.1,12.97,1.77,2.96,0.0,OFF,1.6,17,41,0.0,24.3
60.253,2801,18.6,-0.08,1.300,OFF,65.53,0,81.1,12.98,1.63,2.97,0.0,OFF,1.6,16,40,0.0,24.4
60.293,2942,18.6,-0.08,1.300,OFF,65.80,0,81.1,12.97,1.76,2.97,0.0,OFF,1.6,16,40,0.0,24.5
60.333,2855,18.6,-0.08,1.300,OFF,66.08,0,81.1,12.96,1.67,2.96,0.0,OFF,1.6,16,40,0.0,25.7
60.373,3005,18.7,-0.07,1.300,OFF,66.36,0,81.1,12.95,1.81,2.96,0.0,OFF,1.6,17,40,0.0,25.8
60.413,2886,18.6,-0.08,1.300,OFF,66.65,0,81.1,12.97,1.70,2.97,0.0,OFF,1.6,16,40,0.0,25.7
60.453,2947,18.6,-0.08,1.300,OFF,66.93,0,81.1,12.99,1.76,2.97,0.0,OFF,1.6,16,40,0.0,25.0
60.493,2798,18.5,-0.08,1.300,OFF,67.19,0,81.1,12.98,1.62,2.97,0.0,OFF,1.6,16,40,0.0,23.8
60.533,2902,18.6,-0.08,1.300,OFF,67.46,0,81.1,12.98,1.69,2.98,0.0,OFF,1.6,16,41,0.0,23.7
60.573,2864,18.6,-0.08,1.300,OFF,67.75,0,81.1,12.99,1.66,2.97,0.0,OFF,1.6,16,40,0.0,27.5
60.613,2895,18.6,-0.08,1.300,OFF,68.06,0,81.1,12.96,1.71,2.97,0.0,OFF,1.6,16,40,0.0,27.6
60.653,2808,18.6,-0.08,1.300,OFF,68.37,0,81.1,12.97,1.63,2.97,0.0,OFF,1.6,16,40,0.0,27.7
60.693,2885,18.6,-0.08,1.300,OFF,68.69,0,81.1,12.96,1.71,2.98,0.0,OFF,1.6,16,40,0.0,28.8
60.733,2801,18.6,-0.08,1.300,OFF,69.01,0,81.1,12.97,1.60,2.97,0.0,OFF,1.6,16,40,0.0,28.7
60.773,2776,18.6,-0.08,1.300,OFF,69.33,0,81.1,12.96,1.62,2.98,0.0,OFF,1.6,15,41,0.0,28.7
60.813,2788,18.6,-0.08,1.300,OFF,69.64,0,81.1,12.98,1.65,2.97,0.0,OFF,1.6,16,40,0.0,28.5
60.853,2733,18.6,-0.08,1.300,OFF,69.96,0,81.1,12.98,1.58,2.97,0.0,OFF,1.6,15,40,0.0,28.5
60.893,2836,18.6,-0.08,1.300,OFF,70.27,0,81.1,12.99,1.68,2.97,0.0,OFF,1.6,16,40,0.0,28.2
60.933,2740,18.6,-0.08,1.300,OFF,70.55,0,81.1,12.99,1.61,2.97,0.0,OFF,1.6,15,40,0.0,25.0
60.973,2850,18.6,-0.08,1.300,OFF,70.79,0,81.2,12.99,1.67,2.98,0.0,OFF,1.6,16,40,0.0,21.0
61.013,2726,18.6,-0.08,1.300,OFF,71.02,0,81.2,13.01,1.53,2.97,0.0,OFF,1.6,15,40,0.0,20.9
61.053,2790,18.7,-0.08,1.300,OFF,71.25,0,81.2,13.02,1.65,2.98,0.0,OFF,1.6,15,40,0.0,20.7
61.093,2568,18.5,-0.08,1.300,OFF,71.48,0,81.2,13.01,1.46,2.98,0.0,OFF,1.6,15,40,0.0,20.6
61.133,2682,18.6,-0.08,1.300,OFF,71.71,0,81.2,13.01,1.61,2.98,0.0,OFF,1.6,15,40,0.0,20.5
61.173,2670,18.4,-0.08,1.300,OFF,71.96,0,81.2,12.99,1.54,2.98,0.0,OFF,1.6,15,40,0.0,23.3
61.213,2721,16.2,-0.08,1.300,OFF,72.25,0,81.2,12.99,1.60,2.97,0.0,OFF,1.6,15,40,0.0,26.2
61.253,2707,16.0,-0.08,1.300,OFF,72.59,0,81.2,13.00,1.61,2.97,0.0,OFF,1.6,16,40,0.0,30.5
61.293,2677,16.0,-0.08,1.300,OFF,72.93,0,81.2,13.02,1.57,2.96,0.0,OFF,1.6,15,39,0.0,30.5
61.333,2680,15.9,-0.08,1.300,OFF,73.27,0,81.2,13.01,1.53,2.96,0.0,OFF,1.6,16,40,0.0,30.5
61.373,2510,16.0,-0.08,1.300,OFF,73.61,0,81.2,13.01,1.39,2.97,0.0,OFF,1.6,13,39,0.0,30.5
61.413,2715,16.0,-0.08,1.300,OFF,73.95,0,81.2,13.01,1.55,2.96,0.0,OFF,1.6,15,39,0.0,30.5
61.453,2616,15.8,-0.08,1.300,OFF,74.29,0,81.2,13.02,1.47,2.97,0.0,OFF,1.6,15,39,0.0,30.5
61.493,2686,16.0,-0.08,1.300,OFF,74.63,0,81.2,13.00,1.57,2.96,0.0,OFF,1.6,15,40,0.0,30.7
61.533,2505,15.9,-0.08,1.300,OFF,74.96,0,81.2,13.01,1.40,2.97,0.0,OFF,1.6,13,40,0.0,30.2
61.573,2641,15.9,-0.08,1.300,OFF,75.26,0,81.2,13.01,1.51,2.96,0.0,OFF,1.6,15,40,0.0,25.8
61.613,2589,16.0,-0.08,1.300,OFF,75.51,0,81.2,13.01,1.45,2.96,0.0,OFF,1.6,15,40,0.0,21.2
61.653,2671,15.9,-0.08,1.300,OFF,75.74,0,81.2,13.02,1.52,2.97,0.0,OFF,1.6,15,39,0.0,21.1
61.693,2492,15.9,-0.08,1.300,OFF,75.98,0,81.3,13.00,1.34,2.96,0.0,OFF,1.6,13,39,0.0,21.2
61.733,2597,15.9,-0.08,1.300,OFF,76.21,0,81.3,13.01,1.47,2.97,0.0,OFF,1.6,14,39,0.0,21.1
61.773,2480,15.8,-0.08,1.300,OFF,76.44,0,81.3,13.02,1.35,2.97,0.0,OFF,1.6,13,40,0.0,21.0
61.813,2543,15.8,-0.08,1.300,OFF,76.68,0,81.3,13.02,1.45,2.97,0.0,OFF,1.6,14,39,0.0,20.8
61.853,2494,15.8,-0.08,1.300,OFF,76.91,0,81.3,13.01,1.41,2.97,0.0,OFF,1.6,14,40,0.0,20.8
61.893,2517,15.8,-0.08,1.300,OFF,77.14,0,81.3,13.01,1.40,2.96,0.0,OFF,1.6,13,40,0.0,20.8
61.933,2510,14.6,-0.08,1.300,OFF,77.37,0,81.3,12.99,1.40,2.97,0.0,OFF,1.6,13,39,0.0,20.6
61.973,2463,13.0,-0.08,1.300,OFF,77.60,0,81.3,12.99,1.38,2.97,0.0,OFF,1.6,13,39,0.0,20.6
62.013,2316,12.8,-0.07,1.300,OFF,77.82,0,81.3,13.00,1.22,2.96,0.0,OFF,1.6,13,39,0.0,20.5
62.053,2274,12.8,-0.08,1.300,OFF,78.05,0,81.3,13.00,1.23,2.97,0.0,OFF,1.6,12,39,0.0,20.4
62.093,2356,12.7,-0.07,1.300,OFF,78.27,0,81.3,13.00,1.28,2.96,0.0,OFF,1.6,13,38,0.0,20.2
62.133,2311,12.8,-0.08,1.300,OFF,78.50,0,81.3,13.00,1.26,2.96,0.0,OFF,1.6,12,38,0.0,20.0
62.173,2402,12.7,-0.08,1.300,OFF,78.72,0,81.3,12.98,1.32,2.96,0.0,OFF,1.6,13,39,0.0,19.8
62.213,2226,12.8,-0.08,1.300,OFF,78.94,0,81.3,12.99,1.14,2.96,0.0,OFF,1.6,12,39,0.0,19.6
62.253,2153,12.8,-0.08,1.300,OFF,79.15,0,81.3,13.00,1.15,2.97,0.0,OFF,1.6,12,38,0.0,19.4
62.293,2176,12.7,-0.07,1.300,OFF,79.39,0,81.3,12.99,1.14,2.98,0.0,OFF,1.6,12,39,0.0,21.7
62.333,2168,12.7,-0.08,1.300,OFF,79.65,0,81.4,13.01,1.14,2.97,0.0,OFF,1.6,12,39,0.0,24.1
62.373,2236,12.7,-0.08,1.300,OFF,79.92,0,81.4,12.99,1.17,2.97,0.0,OFF,1.6,12,39,0.0,24.1
62.413,2205,12.7,-0.08,1.300,OFF,80.19,0,81.4,12.99,1.17,2.97,0.0,OFF,1.6,12,39,0.0,24.1
62.453,2191,12.8,-0.08,1.300,OFF,80.46,0,81.4,13.00,1.15,2.97,0.0,OFF,1.6,12,39,0.0,24.2
62.493,2076,12.8,-0.08,1.300,OFF,80.77,0,81.4,12.98,1.04,2.98,0.0,OFF,1.6,11,38,0.0,28.2
62.533,2117,12.8,-0.08,1.300,OFF,81.08,0,81.4,12.98,1.13,2.98,0.0,OFF,1.6,11,39,0.0,28.3
62.573,2267,12.8,-0.08,1.300,OFF,81.40,0,81.4,12.97,1.23,2.98,0.0,OFF,1.6,12,38,0.0,28.3
62.613,2206,12.7,-0.08,1.300,OFF,81.71,0,81.4,12.99,1.14,2.97,0.0,OFF,1.6,12,38,0.0,28.3
62.653,2256,12.7,-0.08,1.300,OFF,82.02,0,81.4,12.99,1.20,2.97,0.0,OFF,1.6,12,39,0.0,28.3
62.693,2247,12.7,-0.08,1.300,OFF,82.33,0,81.4,12.97,1.16,2.97,0.0,OFF,1.6,12,39,0.0,27.9
62.733,2086,12.7,-0.08,1.300,OFF,82.64,0,81.4,12.98,1.10,2.98,0.0,OFF,1.6,11,38,0.0,27.4
62.773,2148,12.7,-0.08,1.300,OFF,82.94,0,81.4,12.98,1.12,2.98,0.0,OFF,1.6,12,39,0.0,26.9
62.813,2122,12.7,-0.08,1.300,OFF,83.23,0,81.4,12.98,1.12,2.98,0.0,OFF,1.6,12,38,0.0,25.4
62.853,2124,12.7,-0.08,1.300,OFF,83.47,0,81.5,12.98,1.16,2.98,0.0,OFF,1.6,12,38,0.0,21.3
62.893,2197,12.7,-0.08,1.300,OFF,83.70,0,81.5,12.98,1.17,2.98,0.0,OFF,1.6,12,38,0.0,21.1
62.933,2166,12.7,-0.08,1.300,OFF,83.91,0,81.5,12.96,1.10,2.98,0.0,OFF,1.6,12,39,0.0,17.5
62.973,2055,12.8,-0.08,1.300,OFF,84.13,0,81.5,12.96,1.07,2.99,0.0,OFF,1.6,11,39,0.0,20.2
63.013,2184,12.7,-0.08,1.300,OFF,84.37,0,81.5,12.96,1.17,2.98,0.0,OFF,1.6,12,39,0.0,21.4
63.053,2063,13.2,-0.08,1.300,OFF,84.63,0,81.5,12.98,1.02,2.98,0.0,OFF,1.6,11,39,0.0,23.4
63.093,2064,16.2,-0.08,1.300,OFF,84.89,0,81.5,12.96,1.09,2.98,0.0,OFF,1.6,11,39,0.0,23.4
63.133,2099,21.6,-0.08,1.300,OFF,85.15,0,81.5,12.95,1.11,2.99,0.0,OFF,1.6,12,41,0.0,23.4
63.173,2042,25.6,-0.08,1.300,OFF,85.41,0,81.5,12.97,1.04,3.01,0.0,OFF,1.6,12,42,0.0,23.4
63.213,2157,26.3,-0.08,1.300,OFF,85.67,0,81.5,12.96,1.15,3.02,0.0,OFF,1.6,12,43,0.0,23.4
63.253,2201,26.6,-0.08,1.300,OFF,85.93,0,81.5,12.96,1.17,3.02,0.0,OFF,1.6,13,43,0.0,23.1
63.293,2083,26.7,-0.08,1.289,OFF,86.18,0,81.5,12.95,1.06,3.03,0.0,OFF,1.6,13,43,0.0,23.0
63.333,2116,27.7,-0.08,1.173,OFF,86.44,0,81.5,12.96,1.10,3.03,0.0,OFF,1.6,13,43,0.0,22.9
63.373,2205,28.2,-0.08,1.084,OFF,86.69,0,81.5,12.96,1.20,3.03,0.0,OFF,1.6,13,44,0.0,22.8
63.413,2231,28.3,-0.08,1.053,OFF,86.94,0,81.5,12.94,1.21,3.03,0.0,OFF,1.6,13,43,0.0,22.3
63.453,2216,28.4,-0.08,1.051,OFF,87.17,0,81.5,12.96,1.13,3.03,0.0,OFF,1.6,13,43,0.0,20.4
63.493,2199,28.4,-0.08,1.070,OFF,87.35,0,81.6,12.95,1.17,3.03,0.0,OFF,1.6,13,44,0.0,15.6
63.533,2192,28.4,-0.08,1.113,OFF,87.52,0,81.5,12.97,1.17,3.03,0.0,OFF,1.6,13,43,0.0,15.4
63.573,2159,28.5,-0.08,1.157,OFF,87.69,0,81.5,12.96,1.13,3.03,0.0,OFF,1.6,13,44,0.0,15.5
63.613,2186,28.4,-0.07,1.193,OFF,87.87,0,81.6,12.95,1.17,3.03,0.0,OFF,1.6,13,43,0.0,15.7
63.653,2270,28.4,-0.08,1.243,OFF,88.04,0,81.6,12.96,1.22,3.03,0.0,OFF,1.6,13,44,0.0,15.7
63.693,2200,28.5,-0.08,1.284,OFF,88.22,0,81.6,12.96,1.19,3.03,0.0,OFF,1.6,13,44,0.0,15.7
63.733,2267,28.5,-0.08,1.299,OFF,88.39,0,81.6,12.96,1.21,3.03,0.0,OFF,1.6,13,43,0.0,15.7
63.773,2214,28.5,-0.08,1.300,OFF,88.57,0,81.6,12.95,1.17,3.03,0.0,OFF,1.6,13,43,0.0,15.8
63.813,2220,30.5,-0.08,1.300,OFF,88.74,0,81.6,12.95,1.22,3.03,0.0,OFF,1.6,13,43,0.0,15.8
63.853,2207,33.3,-0.08,1.300,OFF,88.92,0,81.6,12.94,1.19,3.03,0.0,OFF,1.6,13,45,0.0,15.8
63.893,2210,35.7,-0.07,1.300,OFF,89.09,0,81.6,12.95,1.21,3.03,0.0,OFF,1.6,15,46,0.0,15.7
63.933,2237,37.2,-0.08,1.300,OFF,89.27,0,81.6,12.93,1.17,3.04,0.0,OFF,1.6,15,48,0.0,15.7
63.973,2142,38.5,-0.08,1.300,OFF,89.44,0,81.6,12.94,1.14,3.04,0.0,OFF,1.6,15,48,0.0,15.7
64.013,2186,39.6,-0.08,1.300,OFF,89.62,0,81.6,12.95,1.16,3.04,0.0,OFF,1.6,15,48,0.0,15.7
64.053,2260,41.3,-0.07,1.300,OFF,89.79,0,81.6,12.94,1.19,3.04,0.0,OFF,1.6,15,50,0.0,15.7
64.093,2291,41.7,-0.07,1.300,OFF,90.01,0,81.6,12.94,1.24,3.04,0.0,OFF,1.6,16,50,0.0,19.9
64.133,2291,41.8,-0.07,1.300,OFF,90.23,0,81.6,12.95,1.23,3.04,0.0,OFF,1.6,16,50,0.0,20.0
64.173,2227,41.9,-0.08,1.300,OFF,90.45,0,81.7,12.94,1.20,3.04,0.0,OFF,1.6,16,50,0.0,20.0
64.213,2295,42.0,-0.08,1.300,OFF,90.67,0,81.7,12.94,1.23,3.04,0.0,OFF,1.6,16,50,0.0,20.0
64.253,2251,41.9,-0.08,1.300,OFF,90.90,0,81.7,12.95,1.20,3.04,0.0,OFF,1.6,16,50,0.0,20.0
64.293,2253,42.1,-0.08,1.297,OFF,91.12,0,81.7,12.94,1.21,3.04,0.0,OFF,1.6,16,50,0.0,20.1
64.333,2316,42.0,-0.07,1.286,OFF,91.34,0,81.7,12.95,1.28,3.04,0.0,OFF,1.6,16,50,0.0,20.1
64.373,2382,42.0,-0.07,1.271,OFF,91.57,0,81.7,12.95,1.29,3.04,0.0,OFF,1.6,16,50,0.0,20.3
64.413,2259,42.0,-0.08,1.260,OFF,91.80,0,81.7,12.94,1.18,3.04,0.0,OFF,1.6,16,50,0.0,20.4
64.453,2340,42.0,-0.08,1.268,OFF,92.02,0,81.7,12.95,1.29,3.04,0.0,OFF,1.6,16,50,0.0,20.7
64.493,2469,42.1,-0.08,1.278,OFF,92.24,0,81.7,12.94,1.38,3.03,0.0,OFF,1.6,17,50,0.0,19.5
64.533,2395,42.1,-0.08,1.268,OFF,92.43,0,81.7,12.94,1.30,3.04,0.0,OFF,1.6,17,50,0.0,16.7
64.573,2409,42.2,-0.07,1.250,OFF,92.61,0,81.8,12.94,1.33,3.03,0.0,OFF,1.6,16,50,0.0,16.9
64.613,2519,42.3,-0.08,1.258,OFF,92.80,0,81.8,12.94,1.42,3.03,0.0,OFF,1.6,17,50,0.0,17.1
64.653,2449,42.3,-0.08,1.247,OFF,92.99,0,81.8,12.94,1.37,3.04,0.0,OFF,1.6,17,50,0.0,17.2
64.693,2420,42.3,-0.08,1.232,OFF,93.19,0,81.8,12.93,1.36,3.03,0.0,OFF,1.6,17,50,0.0,17.6
64.733,2518,42.4,-0.08,1.236,OFF,93.38,0,81.8,12.93,1.43,3.04,0.0,OFF,1.6,17,50,0.0,17.6
64.773,2548,42.4,-0.08,1.242,OFF,93.58,0,81.8,12.93,1.42,3.03,0.0,OFF,1.6,17,50,0.0,17.8
64.813,2506,42.4,-0.08,1.240,OFF,93.78,0,81.8,12.93,1.39,3.04,0.0,OFF,1.6,17,50,0.0,18.0
64.853,2619,42.4,-0.08,1.237,OFF,93.98,0,81.8,12.92,1.50,3.03,0.0,OFF,1.6,19,50,0.0,18.1
64.893,2614,42.5,-0.08,1.248,OFF,94.19,0,81.8,12.92,1.50,3.04,0.0,OFF,1.6,19,50,0.0,18.2
64.933,2597,42.4,-0.08,1.259,OFF,94.39,0,81.8,12.94,1.47,3.03,0.0,OFF,1.6,19,50,0.0,18.4
64.973,2612,42.2,-0.08,1.253,OFF,94.59,0,81.8,12.94,1.49,3.04,0.0,OFF,1.6,19,50,0.0,18.3
65.013,2612,40.1,-0.08,1.238,OFF,94.80,0,81.8,12.93,1.48,3.03,0.0,OFF,1.6,19,50,0.0,18.5
65.053,2643,39.5,-0.08,1.238,OFF,95.01,0,81.8,12.92,1.49,3.03,0.0,OFF,1.6,19,49,0.0,18.8
