TIME,RPM,TPS,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
63.410,2608,7.8,80.4,-25.0,13.00,2.17,3.15,2.5
63.450,2619,7.7,80.4,-25.0,13.00,2.19,3.16,2.5
63.490,2608,7.9,80.4,-25.0,13.00,2.14,3.15,2.5
63.530,2582,7.9,80.4,-25.0,13.01,2.15,3.16,2.5
63.570,2602,7.8,80.4,-25.0,12.99,2.20,3.16,2.5
63.610,2544,7.8,80.4,-25.0,13.01,2.11,3.16,2.5
63.650,2567,7.8,80.4,-25.0,13.00,2.15,3.17,2.5
63.690,2545,7.8,80.5,-25.0,13.00,2.10,3.15,2.5
63.730,2562,7.8,80.5,-25.0,13.00,2.12,3.16,2.5
63.770,2582,7.8,80.5,-25.0,12.99,2.15,3.15,2.5
63.810,2575,7.8,80.5,-25.0,13.01,2.12,3.16,2.5
63.850,2525,7.8,80.5,-25.0,13.01,2.09,3.17,2.5
63.890,2602,7.9,80.5,-25.0,13.01,2.19,3.16,2.5
63.930,2581,7.8,80.5,-25.0,13.00,2.17,3.17,2.5
63.970,2543,7.8,80.5,-25.0,13.00,2.13,3.16,2.5
64.010,2596,7.8,80.6,-25.0,13.00,2.15,3.16,2.5
64.050,2534,7.8,80.6,-25.0,12.99,2.11,3.16,2.5
64.090,2506,7.8,80.6,-25.0,12.99,2.09,3.16,2.5
64.130,2544,7.8,80.6,-25.0,12.99,2.13,3.16,2.5
64.170,2494,7.8,80.6,-25.0,13.00,2.03,3.16,2.5
64.210,2470,7.8,80.6,-25.0,13.02,2.01,3.16,2.5
64.250,2514,7.9,80.6,-25.0,13.01,2.07,3.17,2.5
64.290,2541,7.8,80.6,-25.0,13.01,2.08,3.16,2.5
64.330,2537,7.9,80.6,-25.0,13.01,2.09,3.17,2.5
64.370,2536,7.8,80.7,-25.0,13.01,2.10,3.17,2.5
64.410,2465,7.8,80.7,-25.0,12.99,2.00,3.16,2.5
64.450,2490,7.8,80.7,-25.0,12.99,2.01,3.17,2.5
64.490,2456,7.8,80.7,-25.0,12.99,1.96,3.17,2.5
64.530,2473,7.8,80.7,-25.0,13.01,2.01,3.16,2.5
64.570,2470,7.8,80.7,-25.0,13.02,2.02,3.17,2.5
64.610,2464,7.8,80.7,-25.0,13.01,2.02,3.17,2.5
64.650,2491,7.8,80.7,-25.0,12.99,2.03,3.17,2.5
64.690,2444,7.8,80.8,-25.0,13.02,1.94,3.17,2.5
64.730,2514,7.8,80.8,-25.0,13.01,2.05,3.18,2.5
64.770,2512,7.8,80.8,-25.0,13.01,2.10,3.17,2.5
64.810,2460,7.9,80.8,-25.0,13.01,2.04,3.16,2.5
64.850,2489,7.8,80.8,-25.0,13.02,2.04,3.18,2.5
64.890,2482,7.8,80.8,-25.0,13.00,2.02,3.17,2.5
64.930,2534,7.9,80.8,-25.0,12.99,2.06,3.16,2.5
64.970,2482,7.8,80.8,-25.0,13.00,2.02,3.17,2.5
65.010,2493,7.8,80.9,-25.0,13.00,2.06,3.17,2.5
65.050,2538,7.8,80.9,-25.0,13.01,2.09,3.17,2.5
65.090,2432,7.9,80.9,-25.0,13.02,1.95,3.18,2.5
65.130,2471,7.8,80.9,-25.0,13.01,1.99,3.17,2.5
65.170,2488,7.8,80.9,-25.0,13.00,1.99,3.17,2.5
65.210,2470,7.8,80.9,-25.0,13.02,2.01,3.17,2.5
65.250,2474,7.9,80.9,-25.0,13.01,2.03,3.17,2.5
65.290,2454,7.8,80.9,-25.0,13.02,2.02,3.17,2.5
65.330,2520,7.8,80.9,-25.0,12.99,2.03,3.17,2.5
65.370,2445,7.8,81.0,-25.0,12.99,1.93,3.17,2.5
65.410,2488,7.8,81.0,-25.0,13.01,2.04,3.17,2.5
65.450,2494,7.8,81.0,-25.0,13.01,2.10,3.17,2.5
65.490,2511,7.8,81.0,-25.0,13.01,2.09,3.17,2.5
65.530,2474,7.8,81.0,-25.0,13.00,2.02,3.16,2.5
65.570,2392,7.8,81.1,-25.0,13.01,1.90,3.17,2.5
65.610,2419,7.9,81.1,-25.0,13.02,1.95,3.18,2.5
65.650,2446,7.8,81.1,-25.0,13.01,2.03,3.18,2.5
65.690,2547,7.9,81.1,-25.0,13.00,2.13,3.16,2.5
65.730,2517,7.8,81.1,-25.0,13.02,2.07,3.17,2.5
65.770,2498,7.8,81.1,-25.0,12.99,2.03,3.18,2.5
65.810,2418,7.8,81.1,-25.0,13.01,1.89,3.17,2.5
65.850,2411,7.9,81.2,-25.0,13.01,1.94,3.17,2.5
65.890,2497,7.9,81.2,-25.0,13.02,2.03,3.17,2.5
65.930,2496,7.8,81.2,-25.0,13.00,2.04,3.17,2.5
65.970,2479,7.9,81.2,-25.0,13.00,2.02,3.17,2.5
66.010,2482,8.0,81.2,-25.0,13.00,2.01,3.16,2.5
66.050,2440,8.1,81.2,-25.0,13.01,1.96,3.18,2.5
66.090,2484,8.2,81.3,-25.0,13.02,2.04,3.18,2.5
66.130,2463,8.1,81.3,-25.0,13.01,2.01,3.17,2.5
66.170,2435,8.2,81.3,-25.0,13.01,1.97,3.18,2.5
66.210,2502,8.1,81.3,-25.0,13.01,2.04,3.17,2.5
66.250,2487,8.2,81.3,-25.0,13.00,2.01,3.17,2.5
66.290,2550,8.2,81.3,-25.0,13.01,2.11,3.17,2.5
66.330,2484,8.2,81.3,-25.0,13.01,2.01,3.17,2.5
66.370,2485,8.2,81.4,-25.0,13.00,2.05,3.17,2.5
66.410,2546,8.2,81.4,-25.0,13.02,2.08,3.17,2.5
66.450,2491,8.3,81.4,-25.0,13.02,2.04,3.17,2.5
66.490,2499,8.2,81.4,-25.0,13.02,2.03,3.17,2.5
66.530,2506,8.2,81.4,-25.0,13.00,2.06,3.18,2.5
66.570,2534,8.2,81.4,-25.0,12.99,2.08,3.17,2.5
66.610,2555,8.3,81.4,-25.0,13.00,2.11,3.16,2.5
66.650,2537,8.2,81.5,-25.0,13.00,2.06,3.17,2.5
66.690,2550,8.3,81.5,-25.0,13.00,2.10,3.17,2.5
66.730,2528,8.3,81.5,-25.0,12.99,2.06,3.17,2.5
66.770,2509,8.3,81.5,-25.0,13.01,2.06,3.17,2.5
66.810,2553,8.3,81.5,-25.0,13.00,2.10,3.17,2.5
66.850,2574,8.3,81.5,-25.0,13.00,2.10,3.16,2.5
66.890,2576,8.3,81.6,-25.0,13.01,2.11,3.16,2.5
66.930,2612,8.3,81.6,-25.0,13.01,2.16,3.17,2.5
66.970,2501,8.3,81.6,-25.0,13.01,2.05,3.17,2.5
67.010,2577,8.3,81.6,-25.0,13.01,2.14,3.17,2.5
67.050,2550,8.3,81.6,-25.0,13.01,2.08,3.17,2.5
67.090,2627,8.2,81.6,-25.0,13.02,2.18,3.16,2.5
67.130,2590,8.3,81.6,-25.0,13.00,2.13,3.17,2.5
67.170,2617,8.3,81.7,-25.0,13.01,2.16,3.16,2.5
67.210,2637,8.3,81.7,-25.0,13.01,2.19,3.17,2.5
67.250,2590,8.2,81.7,-25.0,13.01,2.17,3.16,2.5
67.290,2668,8.3,81.7,-25.0,13.00,2.24,3.16,2.5
67.330,2628,8.3,81.7,-25.0,13.01,2.19,3.16,2.5
67.370,2653,8.3,81.8,-25.0,13.01,2.22,3.16,2.5
67.410,2590,8.3,81.8,-25.0,13.01,2.13,3.16,2.5
67.450,2604,8.3,81.8,-25.0,13.01,2.14,3.17,2.5
67.490,2592,8.3,81.8,-25.0,13.01,2.13,3.16,2.5
67.530,2681,8.3,81.8,-25.0,13.02,2.26,3.17,2.5
67.570,2627,8.3,81.8,-25.0,13.01,2.22,3.16,2.5
67.610,2619,8.3,81.9,-25.0,13.01,2.21,3.16,2.5
67.650,2614,8.3,81.9,-25.0,13.01,2.18,3.16,2.5
67.690,2628,8.3,81.9,-25.0,13.01,2.15,3.17,2.5
67.730,2660,8.3,81.9,-25.0,13.01,2.22,3.15,2.5
67.770,2681,8.3,81.9,-25.0,13.02,2.24,3.16,2.5
67.810,2649,8.3,81.9,-25.0,13.01,2.24,3.16,2.5
67.850,2646,8.3,82.0,-25.0,13.01,2.24,3.17,2.5
67.890,2628,8.3,82.0,-25.0,13.01,2.21,3.16,2.5
67.930,2618,8.3,82.0,-25.0,13.01,2.21,3.17,2.5
67.970,2631,8.3,82.0,-25.0,13.01,2.18,3.15,2.5
68.010,2700,8.3,82.0,-25.0,13.02,2.21,3.16,2.5
68.050,2693,8.3,82.0,-25.0,13.01,2.22,3.16,2.5
68.090,2677,8.3,82.0,-25.0,13.02,2.24,3.16,2.5
68.130,2686,8.3,82.1,-25.0,13.01,2.26,3.16,2.5
68.170,2662,8.3,82.1,-25.0,13.02,2.25,3.15,2.5
68.210,2671,8.4,82.1,-25.0,13.00,2.24,3.16,2.5
68.250,2730,8.3,82.1,-25.0,13.02,2.31,3.16,2.5
68.290,2699,8.3,82.1,-25.0,13.01,2.29,3.16,2.5
68.330,2670,8.3,82.1,-25.0,13.02,2.23,3.16,2.5
68.370,2619,8.3,82.1,-25.0,13.01,2.15,3.16,2.5
68.410,2687,8.3,82.1,-25.0,13.02,2.21,3.16,2.5
68.450,2701,8.3,82.2,-25.0,13.01,2.26,3.16,2.5
68.490,2711,8.3,82.2,-25.0,12.99,2.31,3.17,2.5
68.530,2661,8.3,82.2,-25.0,13.02,2.24,3.16,2.5
68.570,2614,7.7,82.2,-25.0,13.00,2.18,3.16,2.5
68.610,2665,7.6,82.2,-25.0,13.01,2.23,3.16,2.5
68.650,2664,7.6,82.2,-25.0,13.01,2.24,3.15,2.5
68.690,2638,7.7,82.3,-25.0,13.01,2.19,3.15,2.5
68.730,2690,7.6,82.3,-25.0,13.01,2.20,3.15,2.5
68.770,2703,7.7,82.3,-25.0,12.99,2.28,3.15,2.5
68.810,2644,7.7,82.3,-25.0,13.01,2.23,3.15,2.5
68.850,2670,7.7,82.3,-25.0,13.00,2.23,3.16,2.5
68.890,2616,7.6,82.3,-25.0,13.01,2.19,3.16,2.5
68.930,2646,7.6,82.4,-25.0,13.01,2.21,3.15,2.5
68.970,2650,7.7,82.4,-25.0,13.01,2.18,3.14,2.5
69.010,2664,7.6,82.4,-25.0,13.01,2.20,3.16,2.5
69.050,2680,7.7,82.4,-25.0,13.00,2.20,3.15,2.5
69.090,2680,7.7,82.4,-25.0,13.02,2.22,3.15,2.5
69.130,2690,7.6,82.4,-25.0,13.01,2.24,3.15,2.5
69.170,2632,7.5,82.5,-25.0,13.01,2.19,3.14,2.5
69.210,2685,7.6,82.5,-25.0,12.99,2.25,3.16,2.5
69.250,2700,7.7,82.5,-25.0,13.01,2.26,3.14,2.5
69.290,2677,7.6,82.5,-25.0,13.02,2.28,3.15,2.5
69.330,2597,7.7,82.5,-25.0,13.01,2.14,3.15,2.5
69.370,2633,7.6,82.5,-25.0,13.01,2.18,3.16,2.5
69.410,2663,7.6,82.6,-25.0,13.02,2.18,3.15,2.5
69.450,2678,7.7,82.6,-25.0,13.01,2.26,3.14,2.5
69.490,2740,7.7,82.6,-25.0,12.99,2.34,3.15,2.5
69.530,2732,7.6,82.6,-25.0,13.00,2.32,3.15,2.5
69.570,2682,7.7,82.6,-25.0,13.01,2.25,3.16,2.5
69.610,2692,7.7,82.6,-25.0,13.02,2.25,3.15,2.5
69.650,2585,7.7,82.6,-25.0,13.01,2.15,3.16,2.5
69.690,2663,7.5,82.7,-25.0,13.01,2.23,3.15,2.5
69.730,2652,7.4,82.7,-25.0,13.01,2.21,3.15,2.5
69.770,2662,7.4,82.7,-25.0,13.01,2.21,3.15,2.5
69.810,2626,7.3,82.7,-25.0,13.01,2.18,3.15,2.5
69.850,2650,7.3,82.7,-25.0,13.01,2.24,3.15,2.5
69.890,2635,7.3,82.7,-25.0,13.01,2.20,3.15,2.5
69.930,2629,7.2,82.8,-25.0,13.01,2.17,3.15,2.5
69.970,2646,7.2,82.8,-25.0,13.01,2.20,3.15,2.5
70.010,2681,7.2,82.8,-25.0,13.01,2.24,3.15,2.5
70.050,2647,7.2,82.8,-25.0,13.02,2.22,3.14,2.5
70.090,2634,7.2,82.8,-25.0,13.01,2.18,3.15,2.5
70.130,2629,7.2,82.8,-25.0,13.01,2.23,3.14,2.5
70.170,2568,7.1,82.8,-25.0,13.00,2.12,3.16,2.5
70.210,2591,7.1,82.8,-25.0,13.01,2.17,3.14,2.5
70.250,2643,7.2,82.8,-25.0,13.01,2.16,3.15,2.5
70.290,2666,7.1,82.9,-25.0,13.01,2.21,3.14,2.5
70.330,2635,7.2,82.9,-25.0,13.01,2.20,3.15,2.5
70.370,2606,7.2,82.9,-25.0,13.01,2.20,3.14,2.5
70.410,2607,7.1,82.9,-25.0,13.01,2.21,3.15,2.5
70.450,2588,7.1,82.9,-25.0,13.01,2.15,3.15,2.5
70.490,2601,7.1,82.9,-25.0,13.01,2.11,3.15,2.5
70.530,2633,7.2,83.0,-25.0,13.01,2.19,3.14,2.5
70.570,2679,7.1,83.0,-25.0,13.01,2.23,3.15,2.5
70.610,2587,7.1,83.0,-25.0,13.01,2.14,3.14,2.5
70.650,2573,7.1,83.0,-25.0,13.01,2.11,3.16,2.5
70.690,2532,7.1,83.0,-25.0,13.01,2.10,3.15,2.5
70.730,2538,7.1,83.0,-25.0,13.02,2.08,3.15,2.5
70.770,2615,7.1,83.1,-25.0,13.01,2.16,3.15,2.5
70.810,2587,7.1,83.1,-25.0,13.01,2.12,3.15,2.5
70.850,2576,7.1,83.1,-25.0,13.00,2.11,3.16,2.5
70.890,2583,7.1,83.1,-25.0,13.01,2.15,3.14,2.5
70.930,2571,7.1,83.1,-25.0,13.01,2.14,3.15,2.5
70.970,2538,7.1,83.1,-25.0,13.00,2.11,3.15,2.5
71.010,2507,7.1,83.2,-25.0,13.01,2.03,3.15,2.5
71.050,2515,7.1,83.2,-25.0,13.01,2.05,3.15,2.5
71.090,2530,7.1,83.2,-25.0,13.01,2.07,3.15,2.5
71.130,2523,7.1,83.2,-25.0,13.01,2.08,3.15,2.5
71.170,2522,7.1,83.2,-25.0,13.00,2.08,3.16,2.5
71.210,2519,7.1,83.2,-25.0,13.00,2.07,3.15,2.5
71.250,2498,7.1,83.2,-25.0,13.02,2.04,3.16,2.5
71.290,2494,7.1,83.3,-25.0,13.01,2.00,3.16,2.5
71.330,2492,7.1,83.3,-25.0,13.01,2.01,3.15,2.5
71.370,2553,7.1,83.3,-25.0,13.01,2.10,3.16,2.5
71.410,2530,7.1,83.3,-25.0,13.01,2.07,3.15,2.5
71.450,2476,7.2,83.3,-25.0,13.02,2.01,3.15,2.5
71.490,2496,7.1,83.3,-25.0,13.02,2.01,3.16,2.5
71.530,2511,7.0,83.3,-25.0,13.00,2.01,3.16,2.5
71.570,2497,7.1,83.4,-25.0,13.00,2.02,3.15,2.5
71.610,2462,7.1,83.4,-25.0,13.02,1.99,3.16,2.5
71.650,2407,7.1,83.4,-25.0,13.01,1.95,3.16,2.5
71.690,2478,7.1,83.4,-25.0,13.00,2.02,3.16,2.5
71.730,2457,7.1,83.4,-25.0,13.02,1.95,3.16,2.5
71.770,2504,7.1,83.4,-25.0,13.01,1.99,3.17,2.5
71.810,2561,7.1,83.4,-25.0,13.01,2.14,3.16,2.5
71.850,2542,7.1,83.5,-25.0,13.01,2.12,3.15,2.5
71.890,2530,7.1,83.5,-25.0,12.99,2.11,3.16,2.5
71.930,2451,7.1,83.5,-25.0,13.01,1.97,3.15,2.5
71.970,2448,7.1,83.5,-25.0,13.02,1.95,3.16,2.5
72.010,2440,7.1,83.5,-25.0,13.00,1.96,3.16,2.5
72.050,2489,7.1,83.5,-25.0,13.00,2.05,3.16,2.5
72.090,2471,7.1,83.5,-25.0,13.01,2.00,3.16,2.5
72.130,2493,7.2,83.5,-25.0,13.02,2.03,3.16,2.5
72.170,2506,7.2,83.5,-25.0,13.01,2.01,3.16,2.5
72.210,2474,7.3,83.6,-25.0,13.00,1.96,3.15,2.5
72.250,2450,7.3,83.6,-25.0,13.00,1.96,3.16,2.5
72.290,2405,7.4,83.6,-25.0,13.01,1.95,3.17,2.5
72.330,2468,7.4,83.6,-25.0,13.02,2.04,3.16,2.5
72.370,2501,7.4,83.6,-25.0,13.01,2.04,3.16,2.5
72.410,2520,7.4,83.6,-25.0,13.01,2.03,3.16,2.5
72.450,2546,7.4,83.6,-25.0,13.01,2.06,3.16,2.5
72.490,2452,7.5,83.7,-25.0,13.02,2.00,3.16,2.5
72.530,2393,7.5,83.7,-25.0,13.02,1.94,3.17,2.5
72.570,2459,7.5,83.7,-25.0,13.01,1.98,3.17,2.5
72.610,2478,7.5,83.7,-25.0,13.01,2.00,3.16,2.5
72.650,2489,7.5,83.7,-25.0,13.01,1.99,3.16,2.5
72.690,2538,7.5,83.7,-25.0,13.00,2.10,3.16,2.5
72.730,2526,7.5,83.7,-25.0,13.00,2.09,3.15,2.5
72.770,2520,7.6,83.7,-25.0,13.01,2.07,3.17,2.5
72.810,2503,7.6,83.8,-25.0,13.01,2.03,3.16,2.5
72.850,2471,7.5,83.8,-25.0,13.00,1.98,3.16,2.5
72.890,2511,7.5,83.8,-25.0,13.00,2.04,3.17,2.5
72.930,2555,7.6,83.8,-25.0,12.99,2.09,3.16,2.5
72.970,2507,7.6,83.8,-25.0,13.00,2.06,3.16,2.5
73.010,2476,7.5,83.8,-25.0,12.99,2.02,3.17,2.5
73.050,2469,7.6,83.8,-25.0,13.01,1.99,3.16,2.5
73.090,2484,7.5,83.9,-25.0,13.02,2.02,3.16,2.5
73.130,2497,7.7,83.9,-25.0,13.01,2.01,3.17,2.5
73.170,2521,7.7,83.9,-25.0,13.01,2.06,3.16,2.5
73.210,2514,7.6,83.9,-25.0,13.02,2.04,3.16,2.5
73.250,2545,7.7,83.9,-25.0,13.01,2.05,3.16,2.5
73.290,2485,7.7,83.9,-25.0,13.01,2.04,3.16,2.5
73.330,2439,7.6,83.9,-25.0,13.01,1.97,3.17,2.5
73.370,2474,7.7,83.9,-25.0,13.00,2.01,3.17,2.5
73.410,2502,7.7,83.9,-25.0,13.00,2.06,3.17,2.5
73.450,2584,7.6,84.0,-25.0,13.01,2.12,3.15,2.5
73.490,2539,7.7,84.0,-25.0,12.99,2.03,3.18,2.5
73.530,2503,7.7,84.0,-25.0,12.99,2.05,3.16,2.5
73.570,2540,7.7,84.0,-25.0,13.00,2.08,3.16,2.5
73.610,2481,7.7,84.0,-25.0,13.00,2.01,3.17,2.5
73.650,2541,7.7,84.0,-25.0,13.00,2.11,3.15,2.5
73.690,2497,7.7,84.0,-25.0,13.00,2.03,3.17,2.5
73.730,2494,7.7,84.0,-25.0,13.00,1.99,3.17,2.5
73.770,2534,7.7,84.1,-25.0,13.01,2.09,3.16,2.5
73.810,2561,7.7,84.1,-25.0,13.00,2.11,3.16,2.5
73.850,2569,7.7,84.1,-25.0,13.01,2.13,3.16,2.5
73.890,2587,7.8,84.1,-25.0,13.01,2.14,3.16,2.5
73.930,2506,7.7,84.1,-25.0,13.02,2.03,3.17,2.5
73.970,2540,7.7,84.1,-25.0,13.02,2.04,3.15,2.5
74.010,2494,7.8,84.1,-25.0,13.01,2.02,3.16,2.5
74.050,2520,7.7,84.2,-25.0,13.02,2.08,3.16,2.5
74.090,2544,7.7,84.2,-25.0,13.02,2.10,3.16,2.5
74.130,2562,7.8,84.2,-25.0,13.01,2.11,3.16,2.5
74.170,2563,7.7,84.2,-25.0,13.01,2.10,3.16,2.5
74.210,2559,7.7,84.2,-25.0,13.01,2.09,3.15,2.5
74.250,2549,7.7,84.2,-25.0,12.99,2.10,3.17,2.5
74.290,2508,7.7,84.2,-25.0,13.00,2.04,3.15,2.5
74.330,2579,7.7,84.2,-25.0,13.01,2.14,3.16,2.5
74.370,2544,7.7,84.2,-25.0,13.01,2.14,3.16,2.5
74.410,2520,7.8,84.2,-25.0,13.01,2.06,3.16,2.5
74.450,2542,7.7,84.2,-25.0,13.01,2.07,3.16,2.5
74.490,2522,7.8,84.2,-25.0,13.02,2.04,3.16,2.5
74.530,2551,7.7,84.3,-25.0,13.01,2.11,3.17,2.5
74.570,2527,7.7,84.3,-25.0,13.01,2.08,3.16,2.5
74.610,2528,7.7,84.3,-25.0,13.01,2.11,3.16,2.5
74.650,2584,7.7,84.3,-25.0,13.01,2.14,3.16,2.5
74.690,2543,7.7,84.3,-25.0,13.01,2.05,3.15,2.5
74.730,2590,7.8,84.3,-25.0,13.01,2.13,3.16,2.5
74.770,2536,7.8,84.3,-25.0,13.01,2.06,3.15,2.5
74.810,2578,7.7,84.3,-25.0,13.01,2.12,3.17,2.5
74.850,2518,7.7,84.3,-25.0,13.01,2.09,3.16,2.5
74.890,2480,7.7,84.4,-25.0,13.01,2.05,3.16,2.5
74.930,2507,7.8,84.4,-25.0,13.01,2.03,3.16,2.5
74.970,2496,7.7,84.4,-25.0,13.01,2.01,3.17,2.5
75.010,2461,7.7,84.4,-25.0,13.03,1.98,3.16,2.5
75.050,2519,7.8,84.4,-25.0,13.01,2.05,3.16,2.5
75.090,2586,7.8,84.4,-25.0,13.01,2.15,3.17,2.5
75.130,2468,7.8,84.4,-25.0,13.01,2.03,3.16,2.5
75.170,2496,7.7,84.4,-25.0,13.01,2.02,3.17,2.5
75.210,2469,7.7,84.4,-25.0,13.00,2.01,3.17,2.5
75.250,2476,7.7,84.5,-25.0,13.00,2.04,3.16,2.5
75.290,2542,7.8,84.5,-25.0,13.00,2.08,3.17,2.5
75.330,2491,8.4,84.5,-25.0,13.00,2.01,3.17,2.5
75.370,2481,8.6,84.5,-25.0,13.02,2.01,3.16,2.5
75.410,2485,8.9,84.5,-25.0,13.02,1.97,3.18,2.5
75.450,2460,9.2,84.5,-25.0,13.01,1.98,3.18,2.5
75.490,2512,9.5,84.5,-25.0,13.01,2.09,3.17,2.5
75.530,2494,9.6,84.5,-25.0,13.01,2.01,3.18,2.5
75.570,2491,9.7,84.5,-25.0,13.01,2.00,3.19,2.5
75.610,2558,9.7,84.5,-25.0,13.00,2.11,3.18,2.5
75.650,2540,9.8,84.5,-25.0,13.01,2.04,3.20,2.5
75.690,2548,9.9,84.6,-25.0,13.01,2.11,3.19,2.5
75.730,2576,10.0,84.6,-25.0,13.02,2.14,3.18,2.5
75.770,2554,10.7,84.6,-25.0,13.01,2.14,3.19,2.5
75.810,2539,11.9,84.6,-25.0,13.01,2.09,3.19,2.5
75.850,2589,13.4,84.6,-25.0,13.01,2.14,3.21,2.5
75.890,2558,15.2,84.6,-25.0,12.99,2.09,3.21,2.5
75.930,2612,15.7,84.6,-25.0,13.01,2.16,3.23,2.5
75.970,2603,16.0,84.6,-25.0,13.01,2.16,3.24,2.5
76.010,2630,16.5,84.6,-25.0,13.01,2.21,3.25,2.5
76.050,2702,16.7,84.6,-25.0,13.00,2.28,3.24,2.5
76.090,2633,16.8,84.6,-25.0,13.02,2.21,3.25,2.5
76.130,2651,17.0,84.6,-25.0,13.01,2.19,3.24,2.5
76.170,2710,17.2,84.7,-25.0,13.02,2.28,3.26,2.5
76.210,2699,17.3,84.7,-25.0,13.01,2.26,3.24,2.5
76.250,2723,17.4,84.7,-25.0,13.00,2.27,3.26,2.5
76.290,2739,17.6,84.7,-25.0,13.01,2.31,3.26,2.5
76.330,2722,17.8,84.7,-25.0,13.00,2.31,3.24,2.5
76.370,2794,18.1,84.7,-25.0,12.99,2.40,3.26,2.5
76.410,2832,18.3,84.7,-25.0,12.99,2.43,3.26,2.5
76.450,2811,18.4,84.7,-25.0,13.01,2.42,3.25,2.5
76.490,2801,18.4,84.7,-25.0,13.01,2.40,3.26,2.5
76.530,2817,18.6,84.7,-25.0,12.99,2.42,3.26,2.5
76.570,2918,18.7,84.7,-25.0,13.00,2.50,3.25,2.5
76.610,2835,18.6,84.8,-25.0,13.01,2.43,3.26,2.5
76.650,2921,18.7,84.8,-25.0,12.99,2.53,3.25,2.5
76.690,2919,19.6,84.8,-25.0,13.02,2.52,3.24,2.5
76.730,2955,20.6,84.8,-25.0,13.01,2.61,3.26,2.5
76.770,2974,20.7,84.8,-25.0,13.01,2.60,3.26,2.5
76.810,2988,20.8,84.8,-25.0,13.01,2.64,3.26,2.5
76.850,2986,20.9,84.8,-25.0,13.01,2.62,3.26,2.5
76.890,3110,20.9,84.8,-25.0,13.01,2.73,3.25,2.5
76.930,3120,20.9,84.8,-25.0,12.99,2.77,3.25,2.5
76.970,3139,20.9,84.8,-25.0,13.01,2.79,3.25,2.5
77.010,3190,20.9,84.8,-25.0,12.99,2.91,3.26,2.5
77.050,3255,20.9,84.8,-25.0,12.99,2.96,3.24,2.5
77.090,3266,20.9,84.8,-25.0,12.99,2.93,3.23,2.5
77.130,3245,17.8,84.9,-25.0,13.01,2.95,3.24,2.5
77.170,3266,16.5,84.9,-25.0,12.99,3.00,3.22,2.5
77.210,3329,16.3,84.9,-25.0,13.00,3.02,3.21,2.5
77.250,3380,11.2,84.9,-25.0,13.01,3.13,3.20,2.5
77.290,3384,8.0,84.9,-25.0,13.01,3.16,3.17,2.5
77.330,3472,7.7,84.9,-25.0,13.01,3.25,3.13,2.5
77.370,3566,7.7,84.9,-25.0,12.99,3.37,3.11,2.5
77.410,3603,7.5,84.9,-25.0,13.00,3.40,3.09,2.5
77.450,3646,7.5,84.9,-25.0,13.00,3.47,3.08,2.5
77.490,3665,7.5,84.9,-25.0,12.99,3.49,3.07,2.5
77.530,3674,7.4,84.9,-25.0,12.99,3.57,3.06,2.5
77.570,3690,7.1,84.9,-25.0,12.99,3.54,3.06,2.5
77.610,3689,6.9,84.9,-25.0,13.00,3.49,3.06,2.5
77.650,3624,6.7,84.9,-25.0,12.99,3.47,3.04,2.5
77.690,3683,6.5,84.9,-25.0,12.99,3.57,3.03,2.5
77.730,3677,2.5,84.9,-25.0,12.99,3.56,3.03,2.5
77.770,3646,0.3,84.9,-25.0,13.00,3.47,3.00,2.5
77.810,3641,0.2,84.9,-25.0,13.00,3.54,2.99,2.5
77.850,3542,0.2,84.9,-25.0,12.99,3.37,2.97,2.5
77.890,3374,0.2,84.9,-25.0,13.00,3.17,2.96,2.5
77.930,3314,0.2,84.9,-25.0,12.99,3.09,2.95,2.5
77.970,3055,0.2,85.0,-25.0,13.01,2.76,2.96,2.5
78.010,2804,0.1,85.0,-25.0,12.75,2.49,2.97,2.5
78.050,2543,0.7,85.0,-25.0,12.61,2.18,2.99,2.5
78.090,2373,6.5,85.0,-25.0,12.62,1.84,3.01,2.5
78.130,2164,8.1,85.0,-25.0,12.63,1.56,3.05,2.5
78.170,1992,8.2,85.0,-25.0,12.66,1.50,3.11,2.5
78.210,1747,8.2,85.0,-25.0,12.66,1.20,3.16,2.5
78.250,1595,8.3,85.0,-25.0,12.70,1.07,3.20,2.5
78.290,1891,12.6,85.0,-25.0,12.71,1.46,3.20,2.5
78.330,2153,18.0,85.0,-25.0,12.71,1.64,3.21,2.5
78.370,2324,19.4,85.0,-25.0,12.72,1.81,3.24,2.5
78.410,2496,19.6,85.0,-25.0,12.71,2.05,3.24,2.5
78.450,2643,21.0,85.0,-25.0,12.73,2.23,3.24,2.5
78.490,2253,21.1,85.0,-25.0,12.74,1.55,3.25,2.5
78.530,1897,21.2,85.0,-25.0,12.75,1.43,3.28,2.5
78.570,2300,21.2,85.1,-25.0,12.75,1.86,3.27,2.5
78.610,2314,21.2,85.1,-25.0,12.75,1.80,3.27,2.5
78.650,2199,21.3,85.1,-25.0,12.78,1.67,3.28,2.5
78.690,2268,21.3,85.1,-25.0,12.77,1.79,3.28,2.5
78.730,2308,19.4,85.1,-25.0,12.78,1.84,3.27,2.5
78.770,2307,18.1,85.1,-25.0,12.79,1.81,3.26,2.5
78.810,2345,16.8,85.1,-25.0,12.78,1.86,3.26,2.5
