TIME,RPM,TPS,Marcha,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
152.410,1967,11.6,0,83.5,-25.0,12.88,1.45,3.26,2.5
152.450,2005,11.6,0,83.5,-25.0,12.88,1.48,3.25,2.5
152.490,1995,11.5,0,83.5,-25.0,12.89,1.47,3.26,2.5
152.530,1953,11.6,0,83.5,-25.0,12.89,1.38,3.26,2.5
152.570,2029,11.5,0,83.5,-25.0,12.89,1.55,3.26,2.5
152.610,2039,11.6,0,83.5,-25.0,12.89,1.53,3.25,2.5
152.650,1952,11.6,0,83.5,-25.0,12.87,1.41,3.26,2.5
152.690,1907,11.9,0,83.5,-25.0,12.89,1.45,3.27,2.5
152.730,1980,12.0,0,83.5,-25.0,12.90,1.49,3.26,2.5
152.770,2043,12.1,0,83.5,-25.0,12.90,1.54,3.26,2.5
152.810,1998,12.0,0,83.5,-25.0,12.88,1.52,3.26,2.5
152.850,1971,12.1,0,83.5,-25.0,12.88,1.45,3.26,2.5
152.890,1975,12.1,0,83.5,-25.0,12.89,1.46,3.27,2.5
152.930,2028,12.2,0,83.5,-25.0,12.88,1.56,3.26,2.5
152.970,2017,12.6,0,83.5,-25.0,12.89,1.50,3.26,2.5
153.010,1966,12.8,0,83.5,-25.0,12.88,1.45,3.27,2.5
153.050,1979,12.8,0,83.5,-25.0,12.88,1.53,3.27,2.5
153.090,1953,12.9,0,83.5,-25.0,12.89,1.45,3.27,2.5
153.130,1953,12.9,0,83.5,-25.0,12.89,1.42,3.27,2.5
153.170,2025,12.9,0,83.5,-25.0,12.90,1.55,3.26,2.5
153.210,1993,14.2,0,83.5,-25.0,12.88,1.47,3.27,2.5
153.250,1981,15.3,0,83.5,-25.0,12.88,1.46,3.28,2.5
153.290,2044,15.4,0,83.5,-25.0,12.88,1.58,3.27,2.5
153.330,2077,15.3,0,83.5,-25.0,12.89,1.58,3.27,2.5
153.370,2094,15.4,0,83.5,-25.0,12.88,1.55,3.28,2.5
153.410,2087,15.3,0,83.5,-25.0,12.86,1.61,3.28,2.5
153.450,2091,15.3,0,83.5,-25.0,12.86,1.56,3.28,2.5
153.490,2054,15.4,0,83.6,-25.0,12.88,1.57,3.27,2.5
153.530,2144,15.4,0,83.6,-25.0,12.87,1.65,3.28,2.5
153.570,2154,15.4,0,83.6,-25.0,12.86,1.67,3.28,2.5
153.610,2107,15.3,0,83.6,-25.0,12.89,1.57,3.28,2.5
153.650,2136,15.4,0,83.6,-25.0,12.89,1.64,3.27,2.5
153.690,2180,15.4,0,83.6,-25.0,12.87,1.71,3.27,2.5
153.730,2186,15.4,0,83.6,-25.0,12.87,1.62,3.28,2.5
153.770,2140,15.4,0,83.6,-25.0,12.89,1.72,3.27,2.5
153.810,2213,15.4,0,83.6,-25.0,12.88,1.74,3.27,2.5
153.850,2132,15.3,0,83.6,-25.0,12.86,1.62,3.28,2.5
153.890,2211,15.4,0,83.6,-25.0,12.87,1.72,3.27,2.5
153.930,2230,15.4,0,83.6,-25.0,12.89,1.76,3.27,2.5
153.970,2166,15.4,0,83.6,-25.0,12.88,1.70,3.27,2.5
154.010,2205,14.7,0,83.6,-25.0,12.87,1.70,3.28,2.5
154.050,2161,13.7,0,83.6,-25.0,12.88,1.70,3.27,2.5
154.090,2163,13.7,0,83.6,-25.0,12.88,1.74,3.26,2.5
154.130,2293,13.6,0,83.6,-25.0,12.89,1.82,3.25,2.5
154.170,2235,13.2,0,83.6,-25.0,12.86,1.69,3.27,2.5
154.210,2195,12.9,0,83.6,-25.0,12.88,1.73,3.26,2.5
154.250,2222,12.9,0,83.6,-25.0,12.89,1.74,3.25,2.5
154.290,2239,12.8,0,83.6,-25.0,12.88,1.77,3.26,2.5
154.330,2208,12.8,0,83.6,-25.0,12.86,1.71,3.25,2.5
154.370,2176,12.8,0,83.6,-25.0,12.88,1.72,3.25,2.5
154.410,2270,12.8,0,83.6,-25.0,12.86,1.83,3.25,2.5
154.450,2282,12.8,0,83.6,-25.0,12.88,1.78,3.25,2.5
154.490,2271,12.9,0,83.6,-25.0,12.88,1.74,3.24,2.5
154.530,2279,12.5,0,83.6,-25.0,12.86,1.83,3.25,2.5
154.570,2220,9.7,0,83.6,-25.0,12.87,1.74,3.25,2.5
154.610,2247,9.5,0,83.6,-25.0,12.88,1.76,3.23,2.5
154.650,2213,9.3,0,83.6,-25.0,12.89,1.72,3.23,2.5
154.690,2230,9.2,0,83.6,-25.0,12.86,1.82,3.22,2.5
154.730,2283,9.2,0,83.6,-25.0,12.86,1.81,3.22,2.5
154.770,2246,9.3,0,83.6,-25.0,12.88,1.75,3.21,2.5
154.810,2270,9.2,0,83.6,-25.0,12.86,1.82,3.22,2.5
154.850,2215,9.2,0,83.6,-25.0,12.88,1.80,3.21,2.5
154.890,2239,9.2,0,83.6,-25.0,12.87,1.79,3.21,2.5
154.930,2253,9.2,0,83.6,-25.0,12.86,1.76,3.21,2.5
154.970,2217,9.2,0,83.6,-25.0,12.88,1.75,3.22,2.5
155.010,2213,9.2,0,83.6,-25.0,12.88,1.79,3.22,2.5
155.050,2268,9.2,0,83.6,-25.0,12.88,1.76,3.22,2.5
155.090,2243,9.2,0,83.6,-25.0,12.86,1.71,3.22,2.5
155.130,2224,9.2,0,83.7,-25.0,12.87,1.77,3.22,2.5
155.170,2258,9.2,0,83.6,-25.0,12.88,1.77,3.21,2.5
155.210,2249,9.1,0,83.6,-25.0,12.88,1.75,3.22,2.5
155.250,2225,9.2,0,83.6,-25.0,12.86,1.72,3.22,2.5
155.290,2206,9.2,0,83.6,-25.0,12.88,1.72,3.23,2.5
155.330,2228,9.2,0,83.7,-25.0,12.88,1.74,3.21,2.5
155.370,2235,9.2,0,83.7,-25.0,12.87,1.71,3.22,2.5
155.410,2201,9.2,0,83.7,-25.0,12.86,1.71,3.22,2.5
155.450,2205,9.2,0,83.7,-25.0,12.88,1.75,3.22,2.5
155.490,2153,9.1,0,83.6,-25.0,12.88,1.65,3.23,2.5
155.530,2158,9.0,0,83.6,-25.0,12.87,1.66,3.22,2.5
155.570,2205,9.0,0,83.6,-25.0,12.87,1.71,3.23,2.5
155.610,2163,9.0,0,83.6,-25.0,12.88,1.72,3.22,2.5
155.650,2189,8.8,0,83.7,-25.0,12.88,1.70,3.22,2.5
155.690,2210,8.9,0,83.7,-25.0,12.86,1.72,3.23,2.5
155.730,2199,8.2,0,83.7,-25.0,12.88,1.74,3.21,2.5
155.770,2157,7.9,0,83.7,-25.0,12.86,1.69,3.22,2.5
155.810,2122,7.7,0,83.7,-25.0,12.86,1.59,3.22,2.5
155.850,2126,7.7,0,83.7,-25.0,12.88,1.63,3.22,2.5
155.890,2164,7.6,0,83.7,-25.0,12.86,1.73,3.21,2.5
155.930,2221,7.6,0,83.7,-25.0,12.87,1.72,3.22,2.5
155.970,2144,7.4,0,83.7,-25.0,12.88,1.62,3.22,2.5
156.010,2149,7.3,0,83.7,-25.0,12.88,1.71,3.21,2.5
156.050,2155,7.1,0,83.7,-25.0,12.87,1.67,3.21,2.5
156.090,2099,7.2,0,83.7,-25.0,12.88,1.55,3.21,2.5
156.130,2078,7.1,0,83.7,-25.0,12.88,1.60,3.21,2.5
156.170,2141,7.1,0,83.7,-25.0,12.87,1.65,3.20,2.5
156.210,2165,7.0,0,83.7,-25.0,12.87,1.61,3.21,2.5
156.250,2110,7.0,0,83.7,-25.0,12.87,1.60,3.21,2.5
156.290,2055,6.9,0,83.7,-25.0,12.88,1.56,3.22,2.5
156.330,2080,7.0,0,83.7,-25.0,12.86,1.57,3.21,2.5
156.370,2069,6.9,0,83.7,-25.0,12.88,1.55,3.22,2.5
156.410,2094,6.8,0,83.7,-25.0,12.88,1.60,3.21,2.5
156.450,2092,6.8,0,83.7,-25.0,12.87,1.60,3.22,2.5
156.490,2096,6.9,0,83.7,-25.0,12.88,1.58,3.21,2.5
156.530,2058,6.8,0,83.7,-25.0,12.87,1.55,3.22,2.5
156.570,2025,6.8,0,83.7,-25.0,12.87,1.51,3.22,2.5
156.610,2041,6.8,0,83.7,-25.0,12.88,1.52,3.21,2.5
156.650,2034,6.8,0,83.7,-25.0,12.89,1.54,3.21,2.5
156.690,2016,6.8,0,83.7,-25.0,12.88,1.51,3.22,2.5
156.730,2042,6.8,0,83.8,-25.0,12.87,1.53,3.21,2.5
156.770,2039,6.8,0,83.8,-25.0,12.88,1.55,3.22,2.5
156.810,2008,6.8,0,83.7,-25.0,12.89,1.49,3.22,2.5
156.850,1982,6.8,0,83.7,-25.0,12.89,1.50,3.23,2.5
156.890,2003,6.8,0,83.8,-25.0,12.88,1.51,3.22,2.5
156.930,1997,6.8,0,83.8,-25.0,12.88,1.49,3.22,2.5
156.970,2000,6.8,0,83.8,-25.0,12.87,1.46,3.22,2.5
157.010,1954,6.8,0,83.8,-25.0,12.88,1.45,3.22,2.5
157.050,1934,6.9,0,83.8,-25.0,12.89,1.43,3.23,2.5
157.090,1985,6.8,0,83.8,-25.0,12.90,1.47,3.22,2.5
157.130,1983,6.9,0,83.8,-25.0,12.90,1.50,3.23,2.5
157.170,1977,6.8,0,83.8,-25.0,12.89,1.45,3.23,2.5
157.210,1928,6.8,0,83.8,-25.0,12.88,1.43,3.23,2.5
157.250,1961,6.8,0,83.8,-25.0,12.88,1.45,3.23,2.5
157.290,1927,6.8,0,83.8,-25.0,12.88,1.38,3.22,2.5
157.330,1894,6.8,0,83.8,-25.0,12.89,1.38,3.23,2.5
157.370,1942,6.8,0,83.8,-25.0,12.89,1.43,3.23,2.5
157.410,1937,6.8,0,83.8,-25.0,12.87,1.39,3.23,2.5
157.450,1883,6.8,0,83.8,-25.0,12.88,1.41,3.23,2.5
157.490,1959,6.8,0,83.8,-25.0,12.89,1.45,3.23,2.5
157.530,1937,6.8,0,83.8,-25.0,12.89,1.41,3.23,2.5
157.570,1821,6.8,0,83.8,-25.0,12.89,1.32,3.23,2.5
157.610,1835,6.8,0,83.8,-25.0,12.87,1.34,3.24,2.5
157.650,1929,6.8,0,83.8,-25.0,12.89,1.45,3.23,2.5
157.690,1931,6.9,0,83.8,-25.0,12.89,1.36,3.23,2.5
157.730,1923,6.8,0,83.8,-25.0,12.88,1.43,3.23,2.5
157.770,1899,6.8,0,83.8,-25.0,12.87,1.40,3.23,2.5
157.810,1846,6.8,0,83.8,-25.0,12.89,1.31,3.23,2.5
157.850,1883,6.8,0,83.8,-25.0,12.87,1.38,3.23,2.5
157.890,1884,6.8,0,83.8,-25.0,12.88,1.35,3.23,2.5
157.930,1841,6.8,0,83.8,-25.0,12.87,1.30,3.23,2.5
157.970,1892,6.8,0,83.8,-25.0,12.87,1.40,3.23,2.5
158.010,1897,6.8,0,83.8,-25.0,12.86,1.36,3.23,2.5
158.050,1836,6.8,0,83.8,-25.0,12.88,1.33,3.23,2.5
158.090,1843,6.8,0,83.9,-25.0,12.89,1.37,3.24,2.5
158.130,1873,6.8,0,83.9,-25.0,12.87,1.35,3.23,2.5
158.170,1897,6.8,0,83.9,-25.0,12.88,1.40,3.23,2.5
158.210,1882,6.8,0,83.9,-25.0,12.88,1.29,3.24,2.5
158.250,1852,6.8,0,83.8,-25.0,12.88,1.34,3.24,2.5
158.290,1883,6.8,0,83.9,-25.0,12.87,1.37,3.23,2.5
158.330,1838,6.7,0,83.9,-25.0,12.88,1.26,3.24,2.5
158.370,1795,6.7,0,83.9,-25.0,12.88,1.29,3.24,2.5
158.410,1845,6.7,0,83.9,-25.0,12.89,1.37,3.23,2.5
158.450,1901,6.7,0,83.9,-25.0,12.88,1.35,3.23,2.5
158.490,1849,6.7,0,83.9,-25.0,12.88,1.31,3.24,2.5
158.530,1784,5.8,0,83.9,-25.0,12.88,1.24,3.24,2.5
158.570,1833,5.1,0,83.9,-25.0,12.89,1.35,3.23,2.5
158.610,1902,5.1,0,83.9,-25.0,12.87,1.37,3.22,2.5
158.650,1822,5.1,0,83.9,-25.0,12.88,1.20,3.23,2.5
158.690,1748,3.7,0,83.9,-25.0,12.88,1.23,3.23,2.5
158.730,1776,0.9,0,83.9,-25.0,12.87,1.31,3.23,2.5
158.770,1809,0.7,0,83.9,-25.0,12.88,1.32,3.22,2.5
158.810,1742,0.8,0,83.9,-25.0,12.86,1.17,3.22,2.5
158.850,1680,0.8,0,83.9,-25.0,12.89,1.13,3.22,2.5
158.890,1647,0.8,0,83.9,-25.0,12.88,1.15,3.22,2.5
158.930,1773,0.8,0,83.9,-25.0,12.89,1.25,3.21,2.5
158.970,1798,0.8,0,83.9,-25.0,12.88,1.31,3.21,2.5
159.010,1631,0.8,0,83.9,-25.0,12.90,1.08,3.21,2.5
159.050,1488,0.7,0,83.9,-25.0,12.90,0.98,3.23,2.5
159.090,1467,0.8,0,83.9,-25.0,12.89,0.87,3.23,2.5
159.130,1453,0.8,0,83.9,-25.0,12.88,1.09,3.24,2.5
159.170,1618,0.8,0,83.9,-25.0,12.88,1.23,3.24,2.5
159.210,1825,0.8,0,83.9,-25.0,12.89,1.34,3.22,2.5
159.250,1713,1.1,0,83.9,-25.0,12.88,1.17,3.21,2.5
159.290,1651,1.4,0,83.9,-25.0,12.88,0.84,3.23,2.5
159.330,1316,1.4,0,83.9,-25.0,12.90,0.72,3.24,2.5
159.370,1185,1.4,0,83.9,-25.0,12.83,0.63,3.27,2.5
159.410,1147,1.8,0,83.9,-25.0,12.89,0.66,3.26,2.5
159.450,1176,2.0,0,83.9,-25.0,12.89,0.86,3.26,2.5
159.490,1442,2.0,0,83.9,-25.0,12.87,1.03,3.24,2.5
159.530,1666,2.0,0,83.9,-25.0,12.89,1.14,3.23,2.5
159.570,1649,2.1,0,83.9,-25.0,12.88,0.96,3.24,2.5
159.610,1429,2.1,0,83.9,-25.0,12.86,0.72,3.26,2.5
159.650,1232,2.1,0,83.9,-25.0,12.85,0.65,3.26,2.5
159.690,1197,2.2,0,83.9,-25.0,12.89,0.77,3.27,2.5
159.730,1195,2.2,0,83.9,-25.0,12.73,0.51,3.29,2.5
159.770,1011,2.2,0,83.9,-25.0,12.79,0.56,3.30,2.5
159.810,1005,2.2,0,84.0,-25.0,12.59,0.32,3.29,2.5
159.850,1005,2.2,0,84.0,-25.0,12.57,0.01,3.32,2.5
159.890,1003,2.2,0,84.0,-25.0,12.57,0.00,3.34,2.5
159.930,121,3.0,0,84.0,-25.0,12.56,0.00,3.35,2.5
159.970,0,8.8,0,84.0,-25.0,12.56,0.00,3.34,2.5
160.010,0,13.5,0,84.0,-25.0,12.56,0.00,3.34,2.5
160.050,0,16.3,0,84.0,-25.0,12.55,0.00,3.34,2.5
160.090,0,17.2,0,84.0,-25.0,12.55,0.00,3.34,2.5
160.130,0,17.3,0,84.0,-25.0,12.55,0.00,3.34,2.5
160.170,0,17.4,0,84.0,-25.0,12.55,0.00,3.34,2.5
160.210,0,16.7,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.250,0,11.9,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.290,0,4.6,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.330,0,1.7,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.370,0,0.4,0,84.0,-25.0,12.55,0.00,3.34,2.5
160.410,0,0.1,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.450,0,0.1,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.490,0,0.1,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.530,0,0.0,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.570,0,0.1,0,84.0,-25.0,12.54,0.00,3.34,2.5
160.610,0,0.1,0,84.1,-25.0,12.54,0.00,3.34,2.5
160.650,0,0.1,0,84.1,-25.0,12.53,0.00,3.34,2.5
160.690,0,0.1,0,84.0,-25.0,12.53,0.00,3.34,2.5
160.730,0,0.1,0,84.1,-25.0,12.53,0.00,3.34,2.5
160.770,0,0.1,0,84.1,-25.0,12.52,0.00,3.34,2.5
160.810,0,0.1,0,84.1,-25.0,12.52,0.00,3.33,2.5
160.850,0,0.1,0,84.1,-25.0,12.52,0.00,3.34,2.5
160.890,0,0.1,0,84.1,-25.0,12.52,0.00,3.34,2.5
160.930,0,0.1,0,84.1,-25.0,12.51,0.00,3.34,2.5
160.970,0,0.1,0,84.1,-25.0,12.52,0.00,3.34,2.5
161.010,0,0.1,0,84.1,-25.0,12.51,0.00,3.34,2.5
161.050,0,0.1,0,84.1,-25.0,12.51,0.00,3.33,2.5
161.090,0,0.1,0,84.1,-25.0,12.51,0.00,3.33,2.5
161.130,0,0.1,0,84.1,-25.0,12.51,0.00,3.34,2.5
161.170,0,0.1,0,84.1,-25.0,12.51,0.00,3.34,2.5
161.210,0,0.1,0,84.1,-25.0,12.50,0.00,3.34,2.5
161.250,0,0.1,0,84.1,-25.0,12.51,0.00,3.33,2.5
161.290,0,0.1,0,84.1,-25.0,12.50,0.00,3.33,2.5
161.330,0,0.1,0,84.1,-25.0,12.50,0.00,3.34,2.5
161.370,0,0.1,0,84.1,-25.0,12.49,0.00,3.34,2.5
161.410,0,0.1,0,84.1,-25.0,12.49,0.00,3.34,2.5
161.450,0,0.1,0,84.1,-25.0,12.49,0.00,3.33,2.5
161.490,0,0.1,0,84.1,-25.0,12.49,0.00,3.33,2.5
161.530,0,0.1,0,84.1,-25.0,12.49,0.00,3.34,2.5
161.570,0,0.1,0,84.1,-25.0,12.49,0.00,3.34,2.5
161.610,0,0.1,0,84.1,-25.0,12.49,0.00,3.34,2.5
161.650,0,0.0,0,84.1,-25.0,12.49,0.00,3.33,2.5
161.690,0,0.0,0,84.2,-25.0,12.48,0.00,3.33,2.5
161.730,0,0.1,0,84.2,-25.0,12.49,0.00,3.33,2.5
161.770,0,0.1,0,84.2,-25.0,12.48,0.00,3.34,2.5
161.810,0,0.1,0,84.2,-25.0,12.48,0.00,3.34,2.5
161.850,0,0.3,0,84.1,-25.0,12.48,0.00,3.34,2.5
161.890,0,0.3,0,84.1,-25.0,12.48,0.00,3.34,2.5
161.930,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0
161.970,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0
162.010,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0
162.050,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0
162.090,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.00,179769313486232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000.0
