TIME,RPM,TPS,Temp._do_motor,Temp._do_Ar,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível
60.210,2414,32.9,85.1,-25.0,12.78,1.86,2.67,2.5
60.250,2429,32.8,85.1,-25.0,12.78,1.85,2.66,2.5
60.290,2426,32.8,85.1,-25.0,12.76,1.81,2.69,2.5
60.330,2422,32.9,85.1,-25.0,12.76,1.89,2.71,2.5
60.370,2544,32.8,85.1,-25.0,12.78,2.04,2.77,2.5
60.410,2786,32.8,85.1,-25.0,12.74,2.25,2.75,2.5
60.450,2704,32.9,85.1,-25.0,12.76,2.08,2.76,2.5
60.490,2606,30.6,85.1,-25.0,12.76,2.02,2.84,2.5
60.530,2555,21.7,85.1,-25.0,12.74,1.89,2.84,2.5
60.570,2482,19.3,85.1,-25.0,12.76,1.93,2.83,2.5
60.610,2496,19.1,85.1,-25.0,12.74,1.94,2.85,2.5
60.650,2513,19.1,85.1,-25.0,12.75,1.98,2.85,2.5
60.690,2575,19.2,85.1,-25.0,12.75,2.01,2.89,2.5
60.730,2546,19.1,85.1,-25.0,12.77,1.91,2.90,2.5
60.770,2495,18.4,85.1,-25.0,12.77,1.88,2.86,2.5
60.810,2530,18.4,85.2,-25.0,12.74,1.97,2.92,2.5
60.850,2545,18.4,85.1,-25.0,12.76,2.01,2.93,2.5
60.890,2597,18.3,85.1,-25.0,12.76,2.06,2.92,2.5
60.930,2606,18.2,85.1,-25.0,12.76,2.05,2.93,2.5
60.970,2523,18.2,85.1,-25.0,12.75,1.92,2.91,2.5
61.010,2582,18.1,85.1,-25.0,12.75,2.01,2.92,2.5
61.050,2506,18.2,85.2,-25.0,12.75,1.89,2.90,2.5
61.090,2641,18.3,85.2,-25.0,12.75,2.07,2.89,2.5
61.130,2546,18.2,85.1,-25.0,12.76,1.99,2.90,2.5
61.170,2639,18.2,85.1,-25.0,12.76,2.10,2.88,2.5
61.210,2557,18.2,85.1,-25.0,12.74,1.94,2.88,2.5
61.250,2506,18.5,85.1,-25.0,12.75,1.95,2.89,2.5
61.290,2588,18.7,85.1,-25.0,12.76,2.05,2.90,2.5
61.330,2498,19.2,85.1,-25.0,12.77,1.93,2.91,2.5
61.370,2531,19.5,85.1,-25.0,12.75,2.01,2.88,2.5
61.410,2449,19.6,85.1,-25.0,12.75,1.93,2.90,2.5
61.450,2619,19.8,85.1,-25.0,12.75,2.07,2.89,2.5
61.490,2459,20.0,85.1,-25.0,12.76,1.82,2.90,2.5
61.530,2527,21.6,85.1,-25.0,12.76,1.92,2.86,2.5
61.570,2514,21.8,85.2,-25.0,12.76,1.90,2.86,2.5
61.610,2544,22.1,85.2,-25.0,12.75,1.99,2.86,2.5
61.650,2432,22.1,85.1,-25.0,12.77,1.90,2.82,2.5
61.690,2433,22.3,85.1,-25.0,12.77,1.87,2.87,2.5
61.730,2541,22.4,85.1,-25.0,12.75,1.96,2.82,2.5
61.770,2391,22.7,85.1,-25.0,12.75,1.76,2.80,2.5
61.810,2544,22.7,85.1,-25.0,12.77,2.00,2.79,2.5
61.850,2409,22.8,85.2,-25.0,12.77,1.81,2.81,2.5
61.890,2475,23.5,85.2,-25.0,12.75,1.88,2.81,2.5
61.930,2520,25.2,85.2,-25.0,12.75,1.92,2.79,2.5
61.970,2446,26.1,85.2,-25.0,12.76,1.83,2.78,2.5
62.010,2500,26.3,85.2,-25.0,12.75,1.93,2.79,2.5
62.050,2369,26.4,85.2,-25.0,12.75,1.80,2.80,2.5
62.090,2343,26.5,85.2,-25.0,12.75,1.83,2.80,2.5
62.130,2443,26.8,85.1,-25.0,12.76,1.87,2.77,2.5
62.170,2422,26.9,85.1,-25.0,12.78,1.84,2.79,2.5
62.210,2418,26.9,85.1,-25.0,12.77,1.85,2.74,2.5
62.250,2411,27.1,85.1,-25.0,12.76,1.86,2.75,2.5
62.290,2457,27.1,85.1,-25.0,12.78,1.87,2.73,2.5
62.330,2450,27.1,85.1,-25.0,12.77,1.85,2.74,2.5
62.370,2386,27.1,85.1,-25.0,12.77,1.77,2.69,2.5
62.410,2405,27.3,85.2,-25.0,12.77,1.82,2.69,2.5
62.450,2400,27.3,85.2,-25.0,12.77,1.81,2.72,2.5
62.490,2442,29.3,85.2,-25.0,12.76,1.87,2.69,2.5
62.530,2405,29.9,85.2,-25.0,12.77,1.78,2.63,2.5
62.570,2494,30.0,85.2,-25.0,12.76,1.90,2.65,2.5
62.610,2546,30.1,85.1,-25.0,12.76,1.96,2.63,2.5
62.650,2465,30.2,85.1,-25.0,12.76,1.88,2.64,2.5
62.690,2553,30.2,85.1,-25.0,12.77,1.99,2.64,2.5
62.730,2591,30.2,85.1,-25.0,12.76,2.05,2.62,2.5
62.770,2461,30.2,85.1,-25.0,12.75,1.86,2.56,2.5
62.810,2585,30.5,85.2,-25.0,12.77,2.02,2.62,2.5
62.850,2584,30.5,85.2,-25.0,12.76,2.00,2.67,2.5
62.890,2502,30.5,85.1,-25.0,12.74,1.94,2.74,2.5
62.930,2686,30.6,85.1,-25.0,12.76,2.16,2.75,2.5
62.970,2554,30.5,85.1,-25.0,12.77,1.97,2.78,2.5
63.010,2704,30.6,85.2,-25.0,12.75,2.11,2.85,2.5
63.050,2629,30.5,85.2,-25.0,12.74,2.04,2.89,2.5
63.090,2659,30.5,85.1,-25.0,12.75,2.15,2.86,2.5
63.130,2636,30.5,85.1,-25.0,12.74,2.11,2.90,2.5
63.170,2670,30.5,85.2,-25.0,12.75,2.11,2.96,2.5
63.210,2669,30.5,85.2,-25.0,12.75,2.10,2.95,2.5
63.250,2691,30.5,85.2,-25.0,12.73,2.14,2.93,2.5
63.290,2639,30.5,85.1,-25.0,12.73,2.06,2.94,2.5
63.330,2659,30.5,85.1,-25.0,12.75,2.05,2.93,2.5
63.370,2639,30.5,85.1,-25.0,12.76,2.07,2.91,2.5
63.410,2673,30.5,85.1,-25.0,12.76,2.13,2.97,2.5
63.450,2703,30.4,85.1,-25.0,12.76,2.17,2.97,2.5
63.490,2646,30.5,85.2,-25.0,12.75,2.12,3.00,2.5
63.530,2722,30.5,85.1,-25.0,12.75,2.16,2.98,2.5
63.570,2691,30.5,85.1,-25.0,12.75,2.11,2.98,2.5
63.610,2749,30.5,85.1,-25.0,12.75,2.18,3.00,2.5
63.650,2704,30.5,85.1,-25.0,12.76,2.13,3.02,2.5
63.690,2755,30.5,85.1,-25.0,12.76,2.19,3.02,2.5
63.730,2698,30.5,85.1,-25.0,12.76,2.12,3.05,2.5
63.770,2722,30.5,85.1,-25.0,12.76,2.21,3.01,2.5
63.810,2730,30.5,85.1,-25.0,12.76,2.20,3.03,2.5
63.850,2799,30.4,85.1,-25.0,12.76,2.25,3.04,2.5
63.890,2811,30.1,85.1,-25.0,12.75,2.28,3.00,2.5
63.930,2777,29.9,85.1,-25.0,12.75,2.24,3.04,2.5
63.970,2741,29.9,85.1,-25.0,12.75,2.18,3.05,2.5
64.010,2845,29.8,85.1,-25.0,12.74,2.27,3.06,2.5
64.050,2828,29.7,85.1,-25.0,12.74,2.22,3.06,2.5
64.090,2780,29.8,85.2,-25.0,12.74,2.19,3.09,2.5
64.130,2819,29.8,85.2,-25.0,12.75,2.22,3.09,2.5
64.170,2824,29.7,85.1,-25.0,12.75,2.27,3.06,2.5
64.210,2806,29.6,85.1,-25.0,12.74,2.24,3.06,2.5
64.250,2876,29.6,85.2,-25.0,12.74,2.36,3.06,2.5
64.290,2836,28.8,85.2,-25.0,12.74,2.31,3.09,2.5
64.330,2816,27.6,85.1,-25.0,12.74,2.27,3.07,2.5
64.370,2867,27.4,85.1,-25.0,12.74,2.37,3.05,2.5
64.410,2890,27.4,85.1,-25.0,12.75,2.40,3.08,2.5
64.450,2862,27.3,85.1,-25.0,12.74,2.37,3.05,2.5
64.490,2885,27.4,85.1,-25.0,12.74,2.36,3.07,2.5
64.530,2920,27.3,85.1,-25.0,12.74,2.40,3.07,2.5
64.570,2886,27.3,85.1,-25.0,12.74,2.35,3.09,2.5
64.610,2908,27.3,85.1,-25.0,12.75,2.38,3.04,2.5
64.650,2834,27.3,85.1,-25.0,12.74,2.30,3.07,2.5
64.690,2876,27.3,85.1,-25.0,12.73,2.31,3.05,2.5
64.730,2885,27.2,85.1,-25.0,12.71,2.33,3.02,2.5
64.770,2883,27.3,85.1,-25.0,12.72,2.32,3.04,2.5
64.810,2916,27.3,85.1,-25.0,12.74,2.37,3.06,2.5
64.850,2890,27.3,85.1,-25.0,12.74,2.33,3.08,2.5
64.890,2912,27.2,85.1,-25.0,12.73,2.36,3.04,2.5
64.930,2899,27.3,85.1,-25.0,12.74,2.36,3.07,2.5
64.970,2902,27.2,85.1,-25.0,12.75,2.37,3.06,2.5
65.010,2812,27.3,85.1,-25.0,12.73,2.26,3.10,2.5
65.050,2871,27.3,85.1,-25.0,12.74,2.34,3.11,2.5
65.090,2908,27.3,85.1,-25.0,12.75,2.35,3.09,2.5
65.130,2932,27.3,85.1,-25.0,12.74,2.44,3.12,2.5
65.170,2851,27.3,85.1,-25.0,12.72,2.33,3.11,2.5
65.210,2869,27.3,85.1,-25.0,12.73,2.35,3.15,2.5
65.250,2875,27.2,85.1,-25.0,12.72,2.33,3.13,2.5
65.290,2909,27.3,85.1,-25.0,12.74,2.38,3.16,2.5
65.330,2855,27.3,85.2,-25.0,12.72,2.30,3.15,2.5
65.370,2932,27.3,85.2,-25.0,12.72,2.37,3.15,2.5
65.410,2882,27.3,85.1,-25.0,12.74,2.33,3.20,2.5
65.450,2910,27.3,85.2,-25.0,12.75,2.34,3.16,2.5
65.490,2862,27.3,85.2,-25.0,12.75,2.28,3.15,2.5
65.530,2857,27.3,85.1,-25.0,12.72,2.32,3.11,2.5
65.570,2844,27.3,85.2,-25.0,12.73,2.28,3.10,2.5
65.610,2936,27.3,85.2,-25.0,12.74,2.37,3.07,2.5
65.650,2907,27.3,85.2,-25.0,12.72,2.37,3.10,2.5
65.690,2898,27.3,85.1,-25.0,12.72,2.37,3.08,2.5
65.730,2900,27.3,85.1,-25.0,12.71,2.39,3.07,2.5
65.770,2930,27.3,85.1,-25.0,12.72,2.40,3.06,2.5
65.810,2914,27.3,85.1,-25.0,12.74,2.43,3.01,2.5
65.850,2851,27.3,85.1,-25.0,12.74,2.33,3.01,2.5
65.890,2886,27.3,85.1,-25.0,12.72,2.37,3.01,2.5
65.930,2900,27.4,85.1,-25.0,12.72,2.40,2.96,2.5
65.970,2932,28.4,85.1,-25.0,12.75,2.41,2.99,2.5
66.010,2895,29.3,85.1,-25.0,12.76,2.37,3.03,2.5
66.050,2891,30.7,85.1,-25.0,12.75,2.35,3.05,2.5
66.090,2909,31.4,85.1,-25.0,12.75,2.36,3.02,2.5
66.130,2980,31.8,85.1,-25.0,12.74,2.45,3.02,2.5
66.170,2916,32.0,85.1,-25.0,12.74,2.35,3.01,2.5
66.210,2922,32.4,85.1,-25.0,12.75,2.37,2.99,2.5
66.250,2932,32.5,85.1,-25.0,12.74,2.35,3.01,2.5
66.290,2958,32.7,85.1,-25.0,12.75,2.40,2.98,2.5
66.330,2984,32.9,85.1,-25.0,12.75,2.43,2.96,2.5
66.370,2991,32.9,85.1,-25.0,12.76,2.44,2.97,2.5
66.410,2999,32.9,85.1,-25.0,12.75,2.44,2.96,2.5
66.450,3029,31.7,85.1,-25.0,12.73,2.47,2.93,2.5
66.490,3028,29.5,85.1,-25.0,12.72,2.47,2.90,2.5
66.530,3077,29.0,85.1,-25.0,12.75,2.52,2.89,2.5
66.570,3099,28.7,85.1,-25.0,12.75,2.55,2.84,2.5
66.610,3091,25.4,85.1,-25.0,12.74,2.56,2.84,2.5
66.650,3037,25.3,85.1,-25.0,12.74,2.46,2.83,2.5
66.690,3027,25.0,85.1,-25.0,12.75,2.46,2.82,2.5
66.730,3129,25.1,85.1,-25.0,12.74,2.57,2.88,2.5
66.770,3105,25.0,85.1,-25.0,12.72,2.57,2.89,2.5
66.810,3106,25.1,85.2,-25.0,12.72,2.57,2.91,2.5
66.850,3146,25.0,85.1,-25.0,12.72,2.61,2.99,2.5
66.890,3228,24.9,85.2,-25.0,12.72,2.70,2.98,2.5
66.930,3202,20.3,85.1,-25.0,12.72,2.70,2.99,2.5
66.970,3137,17.8,85.2,-25.0,12.71,2.64,2.99,2.5
67.010,3171,16.7,85.2,-25.0,12.72,2.68,2.99,2.5
67.050,3168,12.8,85.2,-25.0,12.73,2.70,2.98,2.5
67.090,3188,10.2,85.2,-25.0,12.73,2.71,2.96,2.5
67.130,3144,8.7,85.2,-25.0,12.73,2.70,2.96,2.5
67.170,3110,8.4,85.1,-25.0,12.72,2.66,2.90,2.5
67.210,3097,8.3,85.2,-25.0,12.72,2.61,2.89,2.5
67.250,3127,8.2,85.1,-25.0,12.73,2.66,2.88,2.5
67.290,3150,8.0,85.2,-25.0,12.74,2.65,2.88,2.5
67.330,3178,8.0,85.1,-25.0,12.74,2.70,2.88,2.5
67.370,3198,8.1,85.1,-25.0,12.73,2.70,2.89,2.5
67.410,3147,8.0,85.1,-25.0,12.73,2.64,2.85,2.5
67.450,3123,8.0,85.1,-25.0,12.74,2.62,2.90,2.5
67.490,3135,8.0,85.1,-25.0,12.74,2.62,2.90,2.5
67.530,3136,7.9,85.1,-25.0,12.74,2.63,2.83,2.5
67.570,3159,7.9,85.1,-25.0,12.73,2.59,2.91,2.5
67.610,3174,7.9,85.1,-25.0,12.72,2.62,2.89,2.5
67.650,3208,7.9,85.1,-25.0,12.73,2.69,2.91,2.5
67.690,3105,7.9,85.1,-25.0,12.74,2.62,2.92,2.5
67.730,3082,7.1,85.1,-25.0,12.74,2.57,2.93,2.5
67.770,3000,6.9,85.1,-25.0,12.74,2.48,2.91,2.5
67.810,2964,6.8,85.1,-25.0,12.75,2.45,2.95,2.5
67.850,2936,6.7,85.1,-25.0,12.75,2.42,2.95,2.5
67.890,2937,6.6,85.1,-25.0,12.75,2.39,2.92,2.5
67.930,2907,6.5,85.1,-25.0,12.73,2.36,2.93,2.5
67.970,2869,6.1,85.1,-25.0,12.75,2.30,2.86,2.5
68.010,2868,6.0,85.1,-25.0,12.73,2.32,2.87,2.5
68.050,2865,5.9,85.1,-25.0,12.75,2.30,2.83,2.5
68.090,3088,5.8,85.2,-25.0,12.74,2.54,2.90,2.5
68.130,3150,5.7,85.1,-25.0,12.74,2.65,2.90,2.5
68.170,3170,5.6,85.2,-25.0,12.74,2.67,2.89,2.5
68.210,3262,5.7,85.2,-25.0,12.74,2.77,2.90,2.5
68.250,3237,5.6,85.2,-25.0,12.74,2.71,2.87,2.5
68.290,3248,5.5,85.2,-25.0,12.74,2.76,2.86,2.5
68.330,2894,5.6,85.2,-25.0,12.74,2.38,2.87,2.5
68.370,2775,5.6,85.2,-25.0,12.74,2.24,2.81,2.5
68.410,2664,5.5,85.2,-25.0,12.74,2.11,2.82,2.5
68.450,2773,5.6,85.2,-25.0,12.76,2.20,2.86,2.5
68.490,2703,5.6,85.2,-25.0,12.76,2.13,2.85,2.5
68.530,2835,5.6,85.2,-25.0,12.74,2.28,2.92,2.5
68.570,2909,5.6,85.2,-25.0,12.73,2.37,2.89,2.5
68.610,3073,5.5,85.2,-25.0,12.75,2.58,2.92,2.5
68.650,3061,5.6,85.2,-25.0,12.75,2.51,2.86,2.5
68.690,3085,5.5,85.2,-25.0,12.74,2.58,2.88,2.5
68.730,3133,5.6,85.2,-25.0,12.75,2.61,2.85,2.5
68.770,3098,5.5,85.2,-25.0,12.74,2.60,2.88,2.5
68.810,2998,5.6,85.2,-25.0,12.73,2.52,2.86,2.5
68.850,2759,5.6,85.2,-25.0,12.76,2.17,2.88,2.5
68.890,2720,5.5,85.2,-25.0,12.74,2.15,2.93,2.5
68.930,2642,5.6,85.2,-25.0,12.75,2.04,2.88,2.5
68.970,2711,5.5,85.2,-25.0,12.75,2.14,2.91,2.5
69.010,2674,5.5,85.2,-25.0,12.75,2.07,2.96,2.5
69.050,2699,5.6,85.2,-25.0,12.74,2.10,2.91,2.5
69.090,2695,5.5,85.2,-25.0,12.75,2.13,2.95,2.5
69.130,2682,5.6,85.2,-25.0,12.75,2.17,2.94,2.5
69.170,2763,5.5,85.2,-25.0,12.74,2.23,2.98,2.5
69.210,2753,5.6,85.2,-25.0,12.73,2.20,2.99,2.5
69.250,2820,5.6,85.2,-25.0,12.74,2.26,2.92,2.5
69.290,2794,5.6,85.2,-25.0,12.76,2.21,2.92,2.5
69.330,2760,5.6,85.2,-25.0,12.76,2.18,2.87,2.5
69.370,2739,5.6,85.2,-25.0,12.76,2.15,2.81,2.5
69.410,2772,5.6,85.2,-25.0,12.76,2.21,2.84,2.5
69.450,2758,5.5,85.2,-25.0,12.74,2.16,2.80,2.5
69.490,2769,5.6,85.2,-25.0,12.74,2.20,2.71,2.5
69.530,2743,5.6,85.2,-25.0,12.75,2.19,2.71,2.5
69.570,2785,5.6,85.2,-25.0,12.75,2.26,2.73,2.5
69.610,2706,5.6,85.2,-25.0,12.75,2.22,2.67,2.5
69.650,2598,5.6,85.2,-25.0,12.75,2.02,2.65,2.5
69.690,2568,5.6,85.2,-25.0,12.75,1.98,2.67,2.5
69.730,2547,5.5,85.2,-25.0,12.74,1.93,2.60,2.5
69.770,2611,5.6,85.2,-25.0,12.76,2.00,2.59,2.5
69.810,2626,5.5,85.2,-25.0,12.75,2.05,2.55,2.5
69.850,2596,5.7,85.2,-25.0,12.78,2.04,2.55,2.5
69.890,2498,5.7,85.2,-25.0,12.77,1.94,2.56,2.5
69.930,2539,5.7,85.2,-25.0,12.77,1.99,2.54,2.5
69.970,2536,5.7,85.2,-25.0,12.78,1.90,2.53,2.5
70.010,2582,5.7,85.2,-25.0,12.76,1.95,2.51,2.5
70.050,2605,5.7,85.2,-25.0,12.78,2.02,2.52,2.5
70.090,2489,5.7,85.2,-25.0,12.75,1.90,2.55,2.5
70.130,2557,5.8,85.2,-25.0,12.76,2.02,2.51,2.5
70.170,2502,5.9,85.2,-25.0,12.77,1.93,2.56,2.5
70.210,2481,5.9,85.2,-25.0,12.76,1.87,2.57,2.5
70.250,2514,5.8,85.2,-25.0,12.76,1.90,2.54,2.5
70.290,2497,5.9,85.2,-25.0,12.77,1.89,2.59,2.5
70.330,2552,5.9,85.2,-25.0,12.78,1.98,2.58,2.5
70.370,2532,5.8,85.2,-25.0,12.78,1.94,2.58,2.5
70.410,2541,5.9,85.2,-25.0,12.76,1.99,2.58,2.5
70.450,2467,5.8,85.2,-25.0,12.76,1.83,2.56,2.5
70.490,2402,5.9,85.2,-25.0,12.76,1.77,2.59,2.5
70.530,2485,6.3,85.2,-25.0,12.76,1.89,2.58,2.5
70.570,2489,8.1,85.2,-25.0,12.76,1.91,2.53,2.5
70.610,2573,8.6,85.2,-25.0,12.78,1.99,2.52,2.5
70.650,2544,8.8,85.2,-25.0,12.78,1.93,2.50,2.5
70.690,2557,8.9,85.2,-25.0,12.77,1.96,2.51,2.5
70.730,2472,9.0,85.2,-25.0,12.76,1.86,2.51,2.5
70.770,2431,9.0,85.2,-25.0,12.78,1.85,2.50,2.5
70.810,2454,9.1,85.3,-25.0,12.78,1.94,2.49,2.5
70.850,2541,9.1,85.2,-25.0,12.80,1.97,2.45,2.5
70.890,2443,9.2,85.3,-25.0,12.77,1.85,2.48,2.5
70.930,2444,9.3,85.2,-25.0,12.77,1.83,2.51,2.5
70.970,2443,9.4,85.3,-25.0,12.78,1.82,2.48,2.5
71.010,2533,9.4,85.2,-25.0,12.79,2.01,2.50,2.5
71.050,2460,9.3,85.2,-25.0,12.77,1.84,2.49,2.5
71.090,2418,9.4,85.2,-25.0,12.77,1.85,2.52,2.5
71.130,2505,9.4,85.2,-25.0,12.77,1.87,2.50,2.5
71.170,2397,9.6,85.2,-25.0,12.77,1.77,2.55,2.5
71.210,2532,10.9,85.2,-25.0,12.78,1.95,2.58,2.5
71.250,2465,11.5,85.2,-25.0,12.79,1.85,2.61,2.5
71.290,2501,12.2,85.2,-25.0,12.78,1.91,2.62,2.5
71.330,2519,13.4,85.3,-25.0,12.76,1.91,2.67,2.5
71.370,2428,16.5,85.3,-25.0,12.78,1.81,2.65,2.5
71.410,2564,16.8,85.3,-25.0,12.78,1.97,2.77,2.5
71.450,2665,18.5,85.3,-25.0,12.77,2.08,2.77,2.5
71.490,2490,20.8,85.3,-25.0,12.77,1.88,2.81,2.5
71.530,2533,23.0,85.3,-25.0,12.76,1.95,2.85,2.5
71.570,2642,26.8,85.3,-25.0,12.75,2.04,2.86,2.5
71.610,2541,31.6,85.3,-25.0,12.74,1.92,2.89,2.5
71.650,2688,34.2,85.3,-25.0,12.75,2.15,2.93,2.5
71.690,2724,34.6,85.3,-25.0,12.74,2.15,2.97,2.5
71.730,2685,34.9,85.3,-25.0,12.75,2.09,2.99,2.5
71.770,2770,35.0,85.3,-25.0,12.74,2.22,3.03,2.5
71.810,2727,35.1,85.3,-25.0,12.76,2.13,3.10,2.5
71.850,2774,35.1,85.3,-25.0,12.76,2.15,3.05,2.5
71.890,2797,35.2,85.3,-25.0,12.76,2.19,3.09,2.5
71.930,2859,35.1,85.3,-25.0,12.75,2.27,3.08,2.5
71.970,2892,35.1,85.3,-25.0,12.74,2.27,3.14,2.5
72.010,2985,35.2,85.3,-25.0,12.74,2.40,3.09,2.5
72.050,3015,35.3,85.3,-25.0,12.74,2.45,3.09,2.5
72.090,2922,35.2,85.3,-25.0,12.75,2.31,3.10,2.5
72.130,2956,35.3,85.3,-25.0,12.75,2.36,3.08,2.5
72.170,3003,35.2,85.3,-25.0,12.73,2.41,3.07,2.5
72.210,3010,35.3,85.3,-25.0,12.74,2.47,3.09,2.5
72.250,3012,35.2,85.3,-25.0,12.71,2.46,3.11,2.5
72.290,3069,35.3,85.3,-25.0,12.73,2.53,3.07,2.5
72.330,3105,35.3,85.3,-25.0,12.73,2.56,3.10,2.5
72.370,3119,35.3,85.3,-25.0,12.73,2.58,3.10,2.5
72.410,3148,35.3,85.3,-25.0,12.73,2.60,3.10,2.5
72.450,3240,35.4,85.3,-25.0,12.74,2.69,3.12,2.5
72.490,3285,35.4,85.3,-25.0,12.75,2.70,3.12,2.5
72.530,3257,35.3,85.3,-25.0,12.72,2.73,3.17,2.5
72.570,3337,35.3,85.3,-25.0,12.74,2.78,3.12,2.5
72.610,3379,35.3,85.3,-25.0,12.75,2.88,3.11,2.5
72.650,3342,35.3,85.3,-25.0,12.74,2.88,3.11,2.5
72.690,3417,35.4,85.3,-25.0,12.74,2.94,3.13,2.5
72.730,3443,35.3,85.3,-25.0,12.74,2.97,3.13,2.5
72.770,3600,33.2,85.3,-25.0,12.71,3.15,3.12,2.5
72.810,3441,32.6,85.3,-25.0,12.74,2.97,3.16,2.5
72.850,3410,32.5,85.3,-25.0,12.72,2.92,3.14,2.5
72.890,3561,32.4,85.3,-25.0,12.72,3.06,3.11,2.5
72.930,3524,27.5,85.3,-25.0,12.72,3.10,3.13,2.5
72.970,3523,20.9,85.3,-25.0,12.71,3.09,3.11,2.5
73.010,3596,20.5,85.3,-25.0,12.71,3.16,3.11,2.5
73.050,3685,20.5,85.3,-25.0,12.72,3.21,3.12,2.5
73.090,3617,20.6,85.3,-25.0,12.72,3.18,3.09,2.5
73.130,3553,20.8,85.3,-25.0,12.73,3.11,3.07,2.5
73.170,3584,20.7,85.4,-25.0,12.72,3.13,3.14,2.5
73.210,3618,20.7,85.4,-25.0,12.72,3.14,3.13,2.5
73.250,3680,20.7,85.4,-25.0,12.71,3.24,3.14,2.5
73.290,3704,20.7,85.4,-25.0,12.72,3.26,3.05,2.5
73.330,3670,20.7,85.4,-25.0,12.71,3.22,3.10,2.5
73.370,3655,20.7,85.4,-25.0,12.72,3.21,3.13,2.5
73.410,3646,20.6,85.4,-25.0,12.72,3.20,3.12,2.5
73.450,3721,20.7,85.4,-25.0,12.73,3.30,3.09,2.5
73.490,3735,20.9,85.4,-25.0,12.72,3.33,3.11,2.5
73.530,3696,21.1,85.4,-25.0,12.74,3.29,3.10,2.5
73.570,3720,20.9,85.4,-25.0,12.72,3.29,3.13,2.5
73.610,3705,21.0,85.4,-25.0,12.73,3.29,3.08,2.5
73.650,3710,20.9,85.4,-25.0,12.74,3.29,3.09,2.5
73.690,3703,20.8,85.4,-25.0,12.72,3.26,3.09,2.5
73.730,3754,20.6,85.4,-25.0,12.72,3.32,3.11,2.5
73.770,3812,20.1,85.4,-25.0,12.71,3.41,3.12,2.5
73.810,3720,14.6,85.4,-25.0,12.72,3.31,3.13,2.5
73.850,3781,13.3,85.4,-25.0,12.73,3.35,3.09,2.5
73.890,3703,13.1,85.4,-25.0,12.72,3.28,3.12,2.5
73.930,3726,13.0,85.4,-25.0,12.72,3.34,3.10,2.5
73.970,3739,12.9,85.4,-25.0,12.72,3.34,3.10,2.5
74.010,3795,12.9,85.4,-25.0,12.71,3.39,3.11,2.5
74.050,3762,12.8,85.4,-25.0,12.72,3.37,3.10,2.5
74.090,3764,12.8,85.4,-25.0,12.72,3.38,3.09,2.5
74.130,3807,12.9,85.4,-25.0,12.72,3.42,3.11,2.5
74.170,3808,12.9,85.4,-25.0,12.69,3.40,3.08,2.5
74.210,3766,12.9,85.4,-25.0,12.69,3.36,3.10,2.5
74.250,3687,12.9,85.4,-25.0,12.68,3.30,3.09,2.5
74.290,3653,13.0,85.4,-25.0,12.70,3.24,3.11,2.5
74.330,3701,13.1,85.4,-25.0,12.70,3.29,3.09,2.5
74.370,3673,13.1,85.4,-25.0,12.71,3.27,3.11,2.5
74.410,3678,13.2,85.4,-25.0,12.72,3.25,3.11,2.5
74.450,3674,14.4,85.4,-25.0,12.70,3.29,3.10,2.5
74.490,3623,16.1,85.5,-25.0,12.71,3.22,3.13,2.5
74.530,3638,17.2,85.5,-25.0,12.69,3.20,3.00,2.5
74.570,3648,18.5,85.5,-25.0,12.72,3.20,3.04,2.5
74.610,3733,20.3,85.5,-25.0,12.70,3.32,3.02,2.5
74.650,3682,20.6,85.5,-25.0,12.71,3.28,3.11,2.5
74.690,3668,20.9,85.5,-25.0,12.72,3.25,3.08,2.5
74.730,3630,23.4,85.5,-25.0,12.71,3.17,3.08,2.5
74.770,3724,25.1,85.5,-25.0,12.71,3.28,3.04,2.5
74.810,3838,29.1,85.5,-25.0,12.69,3.48,2.98,2.5
74.850,3691,29.5,85.5,-25.0,12.70,3.32,3.11,2.5
74.890,3753,29.7,85.5,-25.0,12.72,3.30,3.01,2.5
74.930,3831,29.9,85.5,-25.0,12.70,3.40,3.01,2.5
74.970,3947,30.2,85.5,-25.0,12.69,3.53,2.98,2.5
75.010,3903,30.6,85.5,-25.0,12.71,3.55,2.99,2.5
75.050,3811,30.8,85.5,-25.0,12.72,3.36,2.95,2.5
75.090,3950,31.0,85.5,-25.0,12.69,3.55,2.91,2.5
75.130,3944,31.1,85.5,-25.0,12.72,3.55,2.96,2.5
75.170,3875,31.1,85.5,-25.0,12.71,3.51,2.90,2.5
75.210,4010,31.0,85.5,-25.0,12.71,3.54,2.81,2.5
75.250,4064,31.4,85.5,-25.0,12.71,3.72,2.80,2.5
75.290,4194,31.5,85.5,-25.0,12.69,3.74,2.81,2.5
75.330,4478,31.6,85.5,-25.0,12.69,4.16,2.68,2.5
75.370,4287,31.7,85.5,-25.0,12.69,4.01,2.69,2.5
75.410,4518,31.7,85.5,-25.0,12.70,4.21,2.59,2.5
75.450,4344,31.8,85.5,-25.0,12.71,4.11,2.59,2.5
75.490,4419,32.1,85.5,-25.0,12.69,4.07,2.65,2.5
75.530,4460,32.5,85.5,-25.0,12.68,4.22,2.63,2.5
75.570,4565,32.7,85.5,-25.0,12.69,4.24,2.63,2.5
75.610,4561,31.8,85.5,-25.0,12.71,4.33,2.61,2.5
