TIME,RPM,TPS,Ponto_de_ignição,Distância,Fluxo_total_de_combustível,Temp._do_motor,Tensão_da_Bateria,Pressão_de_Óleo,Pressão_de_Combustível,Nível_de_combustível,Velocidade_de_referência
104.308,4652,9.1,22.33,639.71,13.3,79.7,13.11,3.87,2.09,0.0,27.0
104.348,4851,15.0,22.53,640.01,24.4,79.7,13.08,4.07,2.14,0.0,26.5
104.388,4888,17.9,22.68,640.30,21.2,79.8,13.07,4.14,2.15,0.0,26.5
104.428,5062,18.4,22.91,640.59,18.8,79.8,13.09,4.15,2.13,0.0,26.1
104.468,5345,18.5,23.37,640.88,15.1,79.8,13.09,4.41,2.13,0.0,25.8
104.508,5543,18.3,23.50,641.16,15.9,79.8,13.10,4.73,2.16,0.0,25.6
104.548,5371,18.2,23.36,641.45,15.7,79.8,13.10,4.75,2.09,0.0,25.5
104.588,5224,18.2,23.12,641.73,14.8,79.8,13.10,4.35,2.17,0.0,25.0
104.628,5363,16.1,23.38,642.01,15.1,79.8,13.09,4.53,2.15,0.0,25.1
104.668,5148,15.8,23.19,642.29,14.5,79.8,13.08,4.39,2.18,0.0,25.3
104.708,4938,15.8,22.80,642.57,14.0,79.8,13.09,4.13,2.16,0.0,25.6
104.748,4922,13.4,22.78,642.86,13.7,79.8,13.10,4.07,2.18,0.0,26.2
104.788,5120,10.7,23.09,643.15,13.8,79.8,13.09,4.14,2.22,0.0,26.5
104.828,5235,10.4,23.20,643.45,14.3,79.8,13.09,4.37,2.26,0.0,26.7
104.868,5184,10.6,23.20,643.75,14.2,79.8,13.09,4.40,2.29,0.0,27.1
104.908,5075,10.6,23.11,644.05,13.9,79.8,13.09,4.29,2.31,0.0,27.3
104.948,5072,10.6,23.10,644.36,13.9,79.8,13.09,4.26,2.33,0.0,27.5
104.988,5111,10.7,23.10,644.66,14.0,79.8,13.10,4.33,2.33,0.0,27.5
105.028,5150,10.7,23.19,644.97,14.1,79.8,13.09,4.37,2.33,0.0,27.2
105.068,5132,10.7,23.10,645.27,14.1,79.8,13.10,4.35,2.35,0.0,27.1
105.108,5101,10.7,23.10,645.57,13.9,79.8,13.10,4.33,2.36,0.0,27.0
105.148,5084,10.6,23.10,645.87,13.9,79.8,13.10,4.34,2.38,0.0,26.8
105.188,5113,10.7,23.10,646.16,14.0,79.8,13.09,4.35,2.38,0.0,26.6
105.228,5164,10.7,23.17,646.46,14.1,79.8,13.11,4.38,2.37,0.0,26.5
105.268,5182,11.0,23.20,646.75,14.2,79.8,13.10,4.37,2.39,0.0,26.5
105.308,5143,11.0,23.13,647.04,14.1,79.8,13.11,4.44,2.39,0.0,26.4
105.348,5122,11.1,23.10,647.34,14.1,79.8,13.10,4.39,2.39,0.0,26.6
105.388,5142,11.1,23.10,647.63,14.2,79.8,13.11,4.37,2.40,0.0,26.5
105.428,5122,11.2,23.10,647.93,14.1,79.8,13.10,4.36,2.43,0.0,26.4
105.468,5102,11.3,23.10,648.22,14.0,79.8,13.08,4.35,2.45,0.0,26.4
105.508,5155,11.2,23.17,648.52,14.1,79.8,13.10,4.36,2.44,0.0,26.5
105.548,5164,11.3,23.20,648.81,14.3,79.8,13.08,4.39,2.45,0.0,26.5
105.588,5126,11.3,23.10,649.11,14.0,79.8,13.09,4.38,2.47,0.0,26.7
105.628,5130,10.4,23.10,649.41,13.9,79.8,13.08,4.34,2.47,0.0,27.0
105.668,5159,10.3,23.20,649.70,14.0,79.8,13.08,4.43,2.45,0.0,26.8
105.708,5183,10.4,23.20,650.00,14.1,79.8,13.08,4.46,2.44,0.0,26.8
105.748,5167,10.6,23.19,650.30,14.2,79.8,13.09,4.39,2.46,0.0,26.8
105.788,5158,10.6,23.19,650.60,14.1,79.8,13.08,4.39,2.48,0.0,26.6
105.828,5153,10.6,23.17,650.89,14.0,79.8,13.07,4.40,2.47,0.0,26.7
105.868,5148,10.4,23.20,651.19,14.1,79.8,13.09,4.41,2.51,0.0,26.6
105.908,5111,6.6,24.17,651.48,13.9,79.9,13.09,4.41,2.53,0.0,26.3
105.948,5027,6.1,24.42,651.77,13.7,79.9,13.08,4.34,2.52,0.0,26.1
105.988,4937,6.0,24.23,652.06,13.3,79.9,13.07,4.23,2.54,0.0,25.9
106.028,4868,6.0,24.00,652.34,13.2,79.9,13.08,4.15,2.54,0.0,25.7
106.068,4801,5.6,23.89,652.63,12.9,79.9,13.08,4.07,2.52,0.0,25.9
106.108,4681,5.5,23.61,652.92,12.8,79.9,13.09,3.99,2.52,0.0,26.1
106.148,4574,5.5,23.34,653.21,12.5,79.9,13.09,3.88,2.53,0.0,26.0
106.188,4485,5.5,23.08,653.50,12.4,79.9,13.10,3.78,2.53,0.0,26.0
106.228,4570,5.5,23.23,653.79,12.3,79.9,13.09,3.75,2.54,0.0,25.9
106.268,4853,7.2,23.65,654.07,20.4,79.9,13.08,4.03,2.55,0.0,25.7
106.308,4947,9.7,22.98,654.36,21.5,79.9,13.05,4.24,2.53,0.0,25.4
106.348,4761,10.3,22.27,654.64,18.0,79.9,13.08,4.12,2.54,0.0,25.3
106.388,4640,10.8,21.91,654.92,15.3,79.9,13.08,3.93,2.57,0.0,25.1
106.428,4723,11.5,22.14,655.19,12.7,79.9,13.09,3.93,2.59,0.0,24.9
106.468,4852,13.3,22.53,655.47,13.5,79.9,13.08,4.01,2.62,0.0,24.5
106.508,5001,13.6,22.98,655.74,13.9,79.9,13.08,4.15,2.62,0.0,24.4
106.548,5219,16.3,23.20,656.01,26.8,79.9,13.07,4.36,2.63,0.0,24.3
106.588,5271,16.7,23.30,656.28,22.1,79.9,13.07,4.54,2.65,0.0,24.4
106.628,5226,17.0,23.20,656.55,18.6,79.9,13.06,4.49,2.67,0.0,24.7
106.668,5115,16.9,23.12,656.83,14.6,79.9,13.06,4.34,2.69,0.0,24.8
106.708,4964,15.4,22.86,657.11,14.0,79.9,13.09,4.14,2.70,0.0,25.0
106.748,5178,14.7,23.16,657.39,14.5,79.9,13.08,4.29,2.70,0.0,25.2
106.788,5192,14.6,23.20,657.67,14.6,79.9,13.07,4.40,2.69,0.0,25.4
106.828,5108,14.6,23.10,657.95,14.4,79.9,13.06,4.31,2.68,0.0,25.7
106.868,4999,14.7,23.00,658.24,14.0,79.9,13.06,4.16,2.69,0.0,26.0
106.908,5063,14.6,23.01,658.53,14.0,79.9,13.07,4.19,2.69,0.0,26.3
106.948,5113,14.6,23.10,658.83,14.2,79.9,13.07,4.25,2.69,0.0,26.5
106.988,5123,14.6,23.10,659.12,14.3,79.9,13.07,4.28,2.68,0.0,26.7
107.028,5157,14.5,23.17,659.42,14.3,79.9,13.08,4.32,2.67,0.0,26.9
107.068,5196,14.6,23.20,659.72,14.5,79.9,13.07,4.38,2.68,0.0,27.1
107.108,5243,14.5,23.21,660.03,14.6,79.9,13.08,4.37,2.69,0.0,27.4
107.148,5259,14.5,23.30,660.33,14.7,79.9,13.08,4.45,2.67,0.0,27.6
107.188,5244,14.5,23.23,660.64,14.7,79.9,13.08,4.43,2.68,0.0,27.7
107.228,5268,14.4,23.30,660.95,14.7,79.9,13.06,4.44,2.67,0.0,27.8
107.268,5318,14.4,23.30,661.26,14.7,79.9,13.08,4.52,2.68,0.0,27.8
107.308,5371,14.3,23.40,661.57,15.0,79.9,13.07,4.60,2.67,0.0,27.9
107.348,5389,14.2,23.40,661.88,15.0,79.9,13.08,4.66,2.67,0.0,28.0
107.388,5407,14.2,23.40,662.19,15.1,79.9,13.08,4.66,2.68,0.0,28.1
107.428,5394,14.1,23.40,662.50,15.0,79.9,13.08,4.59,2.66,0.0,28.1
107.468,5376,14.0,23.40,662.81,15.0,79.9,13.08,4.53,2.67,0.0,28.1
107.508,5378,13.8,23.40,663.13,15.0,79.9,13.08,4.55,2.65,0.0,28.0
107.548,5410,13.9,23.40,663.44,15.1,79.9,13.07,4.59,2.67,0.0,28.0
107.588,5422,14.0,23.40,663.75,15.1,79.9,13.08,4.73,2.68,0.0,28.1
107.628,5416,14.0,23.40,664.06,15.1,79.9,13.08,4.70,2.67,0.0,28.1
107.668,5411,13.9,23.40,664.37,15.2,79.9,13.09,4.62,2.68,0.0,28.1
107.708,5421,13.9,23.40,664.68,15.1,79.9,13.07,4.62,2.67,0.0,28.0
107.748,5436,14.0,23.41,664.99,15.2,79.9,13.06,4.70,2.67,0.0,28.0
107.788,5419,14.0,23.41,665.31,15.1,79.9,13.06,4.68,2.66,0.0,28.0
107.828,5430,13.9,23.40,665.62,15.1,79.9,13.07,4.63,2.66,0.0,28.0
107.868,5427,13.8,23.40,665.93,15.1,79.9,13.07,4.69,2.67,0.0,27.9
107.908,5400,13.9,23.40,666.24,15.0,80.0,13.07,4.69,2.67,0.0,27.8
107.948,5447,13.9,23.47,666.55,15.2,80.0,13.07,4.69,2.68,0.0,27.9
107.988,5465,13.8,23.50,666.86,15.2,80.0,13.06,4.67,2.66,0.0,27.9
108.028,5527,13.9,23.50,667.17,15.4,79.9,13.08,4.79,2.68,0.0,28.2
108.068,5517,13.8,23.50,667.48,15.4,80.0,13.06,4.77,2.66,0.0,28.4
108.108,5476,13.9,23.50,667.80,15.2,80.0,13.07,4.69,2.67,0.0,28.3
108.148,5455,13.6,23.50,668.11,15.2,80.0,13.08,4.70,2.68,0.0,28.2
108.188,5454,13.5,23.49,668.43,15.2,79.9,13.07,4.72,2.68,0.0,28.2
108.228,5457,13.3,23.50,668.74,15.1,79.9,13.07,4.65,2.68,0.0,28.1
108.268,5422,10.5,23.40,669.05,14.8,79.9,13.07,4.75,2.67,0.0,28.2
108.308,5397,9.7,23.50,669.36,14.7,80.0,13.07,4.69,2.64,0.0,28.3
108.348,5368,9.7,23.52,669.68,14.6,80.0,13.07,4.64,2.62,0.0,28.2
108.388,5353,5.8,24.78,669.99,14.5,80.0,13.07,4.63,2.61,0.0,28.2
108.428,5278,3.1,25.68,670.30,14.4,80.0,13.08,4.63,2.58,0.0,28.2
108.468,5142,3.1,25.53,670.62,14.0,80.0,13.08,4.48,2.54,0.0,28.0
108.508,5009,4.5,24.98,670.93,13.7,80.0,13.08,4.33,2.53,0.0,28.1
108.548,4802,10.3,22.58,671.24,22.6,80.0,13.06,4.18,2.51,0.0,28.0
108.588,4714,16.5,22.14,671.54,22.9,80.0,13.05,4.03,2.53,0.0,27.6
108.628,4960,20.0,22.89,671.85,19.6,80.0,13.06,4.18,2.61,0.0,27.3
108.668,5272,20.2,23.21,672.15,18.4,80.0,13.07,4.41,2.66,0.0,26.8
108.708,5523,20.1,23.49,672.44,15.9,80.0,13.06,4.71,2.70,0.0,26.3
108.748,5730,18.7,23.50,672.73,16.3,80.0,13.05,4.96,2.72,0.0,26.2
108.788,5878,16.6,23.50,673.02,16.5,80.1,13.06,5.08,2.73,0.0,25.9
108.828,5754,16.4,23.50,673.30,16.5,80.1,13.07,5.12,2.72,0.0,25.7
108.868,5464,15.3,23.49,673.59,15.4,80.0,13.07,4.70,2.71,0.0,25.9
108.908,5393,10.6,23.40,673.88,14.8,80.0,13.06,4.63,2.70,0.0,26.0
108.948,5276,9.5,23.49,674.17,14.4,80.0,13.07,4.52,2.66,0.0,26.4
108.988,5171,9.4,23.40,674.47,14.0,80.1,13.08,4.40,2.64,0.0,26.9
109.028,5160,9.3,23.37,674.78,14.0,80.1,13.08,4.38,2.58,0.0,27.5
109.068,5184,9.2,23.40,675.08,14.1,80.0,13.07,4.43,2.53,0.0,27.6
109.108,5210,9.2,23.49,675.39,14.2,80.0,13.07,4.44,2.45,0.0,27.9
109.148,5200,9.3,23.50,675.70,14.1,80.1,13.08,4.47,2.41,0.0,27.8
109.188,5188,9.3,23.40,676.01,14.1,80.1,13.07,4.42,2.36,0.0,27.6
109.228,5167,9.4,23.40,676.31,14.1,80.1,13.07,4.42,2.30,0.0,27.6
109.268,5157,9.4,23.39,676.62,14.1,80.1,13.09,4.45,2.31,0.0,27.4
109.308,5156,9.4,23.40,676.92,14.0,80.1,13.07,4.44,2.27,0.0,27.2
109.348,5158,9.9,23.26,677.22,14.1,80.1,13.10,4.39,2.24,0.0,27.0
109.388,5140,10.1,23.13,677.52,14.1,80.1,13.08,4.39,2.21,0.0,26.9
109.428,5167,10.0,23.19,677.81,14.1,80.1,13.09,4.41,2.21,0.0,26.6
109.468,5199,10.1,23.20,678.11,14.1,80.1,13.08,4.47,2.21,0.0,26.5
109.508,5220,10.0,23.20,678.40,14.3,80.1,13.09,4.46,2.25,0.0,26.2
109.548,5214,10.1,23.20,678.69,14.2,80.1,13.07,4.46,2.27,0.0,25.9
109.588,5207,11.1,23.20,678.98,15.0,80.1,13.08,4.47,2.30,0.0,25.8
109.628,5174,11.7,23.19,679.26,20.3,80.1,13.05,4.43,2.28,0.0,25.8
109.668,5029,11.7,23.00,679.55,17.8,80.1,13.06,4.34,2.33,0.0,25.6
109.708,4979,9.5,23.07,679.83,15.7,80.1,13.07,4.20,2.34,0.0,25.6
109.748,4977,9.5,23.08,680.12,13.7,80.1,13.08,4.19,2.39,0.0,25.6
109.788,4995,11.2,23.00,680.40,19.7,80.1,13.08,4.22,2.34,0.0,25.6
109.828,4955,11.3,22.84,680.68,16.7,80.1,13.07,4.24,2.40,0.0,25.4
109.868,4945,10.2,22.83,680.96,15.4,80.1,13.07,4.20,2.42,0.0,25.3
109.908,4976,10.2,22.90,681.24,13.6,80.1,13.09,4.17,2.38,0.0,25.2
109.948,5052,11.7,23.07,681.52,13.8,80.1,13.07,4.19,2.39,0.0,25.0
109.988,5159,11.8,23.17,681.80,14.2,80.1,13.09,4.34,2.38,0.0,25.1
110.028,5102,11.8,23.10,682.08,14.0,80.1,13.08,4.30,2.36,0.0,25.0
110.068,5009,11.9,23.00,682.36,13.8,80.1,13.07,4.22,2.36,0.0,24.9
110.108,5043,11.9,23.01,682.63,13.8,80.1,13.08,4.18,2.34,0.0,25.0
110.148,5034,12.0,23.03,682.91,13.9,80.1,13.08,4.21,2.34,0.0,24.9
110.188,4971,12.1,22.91,683.19,13.7,80.1,13.08,4.14,2.32,0.0,24.9
110.228,4969,12.2,22.91,683.47,13.7,80.1,13.10,4.14,2.32,0.0,25.1
110.268,5035,12.3,23.00,683.75,13.9,80.1,13.09,4.19,2.29,0.0,25.4
110.308,5051,11.8,23.08,684.03,14.0,80.1,13.09,4.20,2.30,0.0,25.5
110.348,5112,6.5,24.22,684.32,13.9,80.2,13.08,4.25,2.29,0.0,25.5
110.388,5056,5.9,24.49,684.60,13.7,80.2,13.08,4.26,2.22,0.0,25.6
110.428,4961,5.9,24.38,684.88,13.6,80.1,13.09,4.23,2.22,0.0,25.5
110.468,4903,6.0,24.19,685.17,13.4,80.2,13.08,4.13,2.17,0.0,25.6
110.508,4874,5.9,24.01,685.45,13.3,80.2,13.09,4.07,2.16,0.0,25.8
110.548,4803,5.6,23.93,685.74,13.0,80.2,13.09,4.03,2.17,0.0,25.9
110.588,4724,5.7,23.68,686.03,12.9,80.2,13.09,4.00,2.11,0.0,25.7
110.628,4657,6.4,23.31,686.31,12.7,80.2,13.11,3.93,2.10,0.0,25.6
110.668,4530,6.6,22.82,686.59,12.3,80.2,13.11,3.79,2.10,0.0,25.4
110.708,4473,6.6,22.53,686.87,12.1,80.2,13.12,3.67,2.10,0.0,25.1
110.748,4570,6.7,22.86,687.15,12.2,80.2,13.12,3.76,2.05,0.0,25.1
110.788,4815,6.9,23.56,687.43,13.0,80.2,13.10,4.00,2.07,0.0,25.0
110.828,4852,7.6,23.39,687.70,13.2,80.2,13.09,4.03,2.05,0.0,24.5
110.868,4854,7.7,23.36,687.97,13.2,80.2,13.11,4.02,2.04,0.0,24.2
110.908,4830,7.9,23.21,688.24,13.0,80.2,13.09,4.03,2.04,0.0,24.0
110.948,4793,7.7,23.11,688.50,13.0,80.2,13.11,3.99,2.04,0.0,23.9
110.988,4774,7.7,23.16,688.77,13.1,80.2,13.11,4.03,2.02,0.0,23.8
111.028,4780,7.9,23.09,689.04,13.0,80.2,13.12,3.99,2.02,0.0,24.0
111.068,4747,7.8,22.99,689.30,12.9,80.2,13.10,3.98,2.02,0.0,24.0
111.108,4726,7.8,22.90,689.57,12.8,80.2,13.10,3.90,2.00,0.0,23.9
111.148,4685,7.9,22.82,689.83,12.7,80.2,13.11,3.92,2.00,0.0,23.8
111.188,4690,7.9,22.84,690.09,12.7,80.2,13.10,3.89,1.99,0.0,23.6
111.228,4684,7.9,22.82,690.36,12.7,80.2,13.10,3.90,2.01,0.0,23.4
111.268,4686,11.0,22.27,690.62,15.0,80.2,13.10,3.89,2.01,0.0,23.4
111.308,4667,21.7,22.02,690.87,28.5,80.2,13.07,3.86,2.04,0.0,23.4
111.348,4500,22.6,21.43,691.13,22.6,80.2,13.09,3.65,1.98,0.0,23.3
111.388,4705,22.6,22.14,691.39,18.8,80.2,13.09,3.70,1.98,0.0,23.3
111.428,5130,22.6,23.14,691.65,15.1,80.2,13.10,4.06,2.00,0.0,23.1
111.468,5532,21.3,23.49,691.91,16.1,80.2,13.09,4.61,1.99,0.0,23.0
111.508,5575,20.8,23.50,692.16,16.1,80.2,13.08,4.78,1.97,0.0,22.9
111.548,5586,20.1,23.50,692.42,16.3,80.2,13.09,4.82,2.02,0.0,23.1
111.588,5623,15.5,23.50,692.67,15.9,80.2,13.09,4.81,2.01,0.0,23.0
111.628,5666,14.0,23.50,692.93,15.8,80.2,13.10,4.85,2.00,0.0,23.1
111.668,5737,9.9,23.64,693.19,15.6,80.2,13.08,4.93,2.02,0.0,23.1
111.708,5771,8.7,23.93,693.44,15.8,80.3,13.10,4.97,2.01,0.0,23.1
111.748,5765,8.3,24.09,693.70,15.8,80.3,13.10,4.99,1.98,0.0,22.9
111.788,5703,8.3,24.10,693.95,15.5,80.3,13.10,4.98,2.01,0.0,22.9
111.828,5608,8.2,24.10,694.21,15.4,80.3,13.10,4.93,2.01,0.0,23.0
111.868,5492,8.1,24.10,694.46,15.0,80.3,13.11,4.84,1.99,0.0,23.1
111.908,5364,8.0,24.09,694.72,14.6,80.3,13.11,4.67,2.01,0.0,23.2
111.948,5251,8.1,24.00,694.98,14.3,80.2,13.11,4.54,1.99,0.0,23.3
111.988,5165,8.1,23.90,695.24,14.1,80.2,13.11,4.42,1.96,0.0,23.3
112.028,5130,8.1,23.80,695.50,13.9,80.3,13.11,4.39,1.96,0.0,23.4
112.068,5080,8.1,23.80,695.76,13.8,80.3,13.11,4.35,1.94,0.0,23.5
112.108,5026,8.2,23.66,696.02,13.6,80.3,13.11,4.27,1.97,0.0,23.4
112.148,4966,8.5,23.46,696.28,13.6,80.3,13.11,4.24,1.96,0.0,23.5
112.188,4948,8.8,23.25,696.54,13.4,80.3,13.11,4.21,1.95,0.0,23.6
112.228,4933,9.2,23.07,696.81,13.5,80.3,13.11,4.18,1.93,0.0,23.5
112.268,4936,9.3,23.15,697.07,13.5,80.3,13.11,4.17,1.95,0.0,23.5
112.308,4991,9.2,23.25,697.33,13.5,80.3,13.11,4.19,1.91,0.0,23.4
112.348,5023,9.4,23.20,697.58,13.7,80.3,13.11,4.25,1.93,0.0,23.1
112.388,5070,9.3,23.27,697.84,13.7,80.3,13.11,4.30,1.93,0.0,23.2
112.428,5103,9.5,23.30,698.10,14.0,80.3,13.10,4.32,1.96,0.0,23.1
112.468,5116,9.9,23.28,698.36,14.7,80.3,13.12,4.37,1.95,0.0,23.1
112.508,5127,11.2,23.10,698.61,20.0,80.3,13.10,4.33,1.93,0.0,23.0
112.548,5068,11.2,23.10,698.86,17.5,80.3,13.08,4.32,1.97,0.0,22.9
112.588,5072,11.1,23.02,699.12,16.2,80.3,13.10,4.31,1.95,0.0,22.6
112.628,5140,11.2,23.11,699.37,14.1,80.3,13.11,4.32,1.97,0.0,22.5
112.668,5223,11.1,23.21,699.61,14.4,80.3,13.11,4.44,1.96,0.0,22.2
112.708,5307,11.1,23.30,699.86,14.6,80.3,13.09,4.53,1.99,0.0,22.2
112.748,5342,11.0,23.30,700.10,14.6,80.3,13.10,4.52,1.96,0.0,22.0
112.788,5365,11.1,23.40,700.35,14.7,80.3,13.12,4.56,1.97,0.0,21.7
112.828,5361,11.2,23.40,700.59,14.8,80.3,13.10,4.59,1.97,0.0,21.7
112.868,5380,11.1,23.40,700.83,14.8,80.3,13.10,4.57,1.98,0.0,21.5
112.908,5399,11.0,23.40,701.06,14.8,80.3,13.10,4.63,1.99,0.0,21.4
112.948,5402,11.1,23.40,701.30,14.9,80.3,13.10,4.73,2.00,0.0,21.3
112.988,5399,7.1,24.36,701.54,14.6,80.3,13.10,4.70,1.99,0.0,21.4
113.028,5377,3.4,25.70,701.78,14.7,80.4,13.10,4.69,2.01,0.0,21.5
113.068,5299,2.9,25.75,702.02,14.4,80.4,13.10,4.65,2.03,0.0,21.5
113.108,5121,4.6,25.01,702.26,14.9,80.4,13.11,4.50,2.02,0.0,21.5
113.148,4970,5.4,24.53,702.49,18.6,80.3,13.10,4.33,2.04,0.0,21.3
113.188,4663,5.5,23.60,702.73,15.9,80.3,13.11,4.06,2.04,0.0,21.1
113.228,4457,5.5,22.86,702.96,14.0,80.3,13.12,3.76,2.07,0.0,21.0
113.268,4290,5.4,21.85,703.19,11.7,80.3,13.12,3.57,2.09,0.0,20.7
113.308,4058,5.5,20.45,703.42,11.1,80.3,13.12,3.24,2.13,0.0,20.6
113.348,3891,5.4,19.30,703.65,10.5,80.4,13.14,3.03,2.10,0.0,20.5
113.388,3698,5.4,17.37,703.88,9.9,80.4,13.13,2.86,2.17,0.0,20.4
113.428,3546,5.4,16.00,704.10,9.6,80.4,13.12,2.64,2.16,0.0,20.3
113.468,3370,5.4,15.19,704.33,9.3,80.4,13.13,2.50,2.22,0.0,20.2
113.508,3392,5.4,15.07,704.55,9.1,80.4,13.15,2.46,2.26,0.0,20.0
113.548,3277,5.6,14.43,704.77,8.8,80.4,13.13,2.34,2.27,0.0,19.9
113.588,3335,6.0,14.57,704.99,8.9,80.4,13.14,2.43,2.29,0.0,19.8
113.628,3304,6.9,14.17,705.21,9.1,80.4,13.13,2.34,2.32,0.0,19.8
113.668,3261,11.2,12.81,705.43,15.4,80.4,13.11,2.34,2.34,0.0,19.8
113.708,3232,11.5,12.78,705.65,13.6,80.4,13.11,2.29,2.40,0.0,19.8
113.748,3126,11.5,12.05,705.87,11.8,80.4,13.12,2.18,2.41,0.0,19.8
113.788,3116,11.5,12.07,706.09,10.8,80.4,13.12,2.19,2.46,0.0,19.8
113.828,3286,11.9,12.94,706.31,10.4,80.4,13.11,2.34,2.51,0.0,19.7
113.868,3376,13.0,13.40,706.53,9.3,80.4,13.13,2.42,2.54,0.0,19.7
113.908,3544,13.1,14.39,706.75,9.6,80.4,13.12,2.61,2.56,0.0,19.7
113.948,3694,13.0,15.67,706.97,10.1,80.4,13.11,2.71,2.60,0.0,19.6
113.988,3840,13.3,16.82,707.18,10.5,80.4,13.11,2.84,2.62,0.0,19.7
114.028,3961,13.8,18.02,707.40,11.0,80.4,13.10,3.05,2.63,0.0,19.7
114.068,4102,13.9,19.10,707.62,11.3,80.4,13.10,3.11,2.66,0.0,19.6
114.108,4263,14.0,20.12,707.84,11.9,80.4,13.11,3.29,2.64,0.0,19.3
114.148,4429,8.6,21.49,708.05,11.9,80.4,13.11,3.50,2.64,0.0,19.3
114.188,4633,4.8,23.62,708.26,12.4,80.4,13.11,3.67,2.61,0.0,19.2
114.228,4895,4.4,24.63,708.47,13.3,80.4,13.10,3.97,2.57,0.0,19.0
114.268,5091,4.3,25.10,708.69,13.8,80.4,13.09,4.22,2.56,0.0,19.0
114.308,5123,4.2,25.16,708.90,14.0,80.4,13.08,4.36,2.53,0.0,18.9
114.348,5044,4.2,25.03,709.11,13.7,80.4,13.10,4.34,2.51,0.0,18.9
114.388,4914,4.2,24.88,709.31,13.4,80.4,13.10,4.28,2.50,0.0,18.8
114.428,4765,4.2,24.50,709.52,13.1,80.4,13.09,4.10,2.50,0.0,18.8
114.468,4653,4.1,23.98,709.73,12.6,80.4,13.09,3.95,2.50,0.0,18.7
114.508,4470,4.3,23.35,709.94,12.1,80.4,13.10,3.69,2.51,0.0,18.6
114.548,4289,4.3,22.23,710.14,11.7,80.4,13.10,3.53,2.52,0.0,18.4
114.588,4078,4.3,20.98,710.35,11.1,80.4,13.10,3.32,2.55,0.0,18.4
114.628,3867,4.4,19.33,710.55,10.5,80.4,13.10,3.09,2.54,0.0,18.2
114.668,3667,4.5,17.46,710.75,10.1,80.4,13.12,2.85,2.57,0.0,18.2
114.708,3532,4.7,16.31,710.95,9.7,80.4,13.10,2.69,2.59,0.0,18.2
114.748,3338,4.7,15.22,711.16,9.1,80.4,13.09,2.46,2.61,0.0,18.2
114.788,3204,6.2,14.24,711.36,9.0,80.4,13.11,2.28,2.61,0.0,18.1
114.828,3189,11.3,12.49,711.56,15.4,80.4,13.08,2.29,2.66,0.0,18.0
114.868,3018,12.1,11.62,711.76,13.4,80.5,13.09,2.12,2.68,0.0,17.9
114.908,2816,12.2,10.63,711.96,10.8,80.4,13.10,1.89,2.75,0.0,17.8
114.948,2776,12.4,10.40,712.15,10.1,80.5,13.09,1.84,2.80,0.0,17.7
114.988,2690,21.4,10.21,712.35,18.3,80.5,13.10,1.78,2.83,0.0,17.6
115.028,2697,26.9,10.21,712.54,15.5,80.5,13.09,1.76,2.91,0.0,17.6
115.068,2914,27.3,10.50,712.74,14.3,80.5,13.07,1.88,2.95,0.0,17.5
115.108,3355,27.3,13.23,712.93,15.2,80.5,13.07,2.36,2.97,0.0,17.5
115.148,3630,30.0,15.04,713.13,17.9,80.5,13.08,2.65,2.97,0.0,17.4
115.188,4030,32.5,18.87,713.32,19.2,80.5,13.06,3.10,2.97,0.0,17.4
115.228,4580,30.2,21.75,713.51,18.7,80.5,13.07,3.46,2.96,0.0,17.3
115.268,5473,17.2,23.29,713.70,18.1,80.5,13.05,4.28,2.92,0.0,17.2
115.308,5889,10.3,23.53,713.89,16.1,80.5,13.05,4.92,2.83,0.0,17.1
115.348,6115,8.3,24.09,714.08,16.5,80.5,13.05,5.16,2.73,0.0,17.0
115.388,6230,7.8,24.27,714.27,16.9,80.5,13.05,5.20,2.67,0.0,16.9
115.428,6113,7.7,24.30,714.46,16.7,80.5,13.07,5.21,2.61,0.0,16.9
115.468,5935,7.5,24.33,714.64,16.1,80.5,13.06,5.13,2.59,0.0,16.8
115.508,5704,6.2,24.80,714.83,15.6,80.5,13.08,5.07,2.57,0.0,16.7
115.548,5515,6.2,24.84,715.02,15.0,80.5,13.08,4.89,2.56,0.0,16.6
115.588,5240,9.1,23.56,715.20,20.5,80.5,13.06,4.63,2.54,0.0,16.5
115.628,4968,9.6,22.99,715.38,17.1,80.5,13.08,4.39,2.55,0.0,16.3
115.668,4700,9.5,22.27,715.56,15.1,80.5,13.08,4.06,2.55,0.0,16.3
115.708,4599,9.6,21.96,715.74,12.6,80.5,13.08,3.82,2.57,0.0,16.1
115.748,4535,10.0,21.68,715.92,12.3,80.5,13.09,3.76,2.59,0.0,16.0
115.788,4501,12.2,21.49,716.10,19.2,80.5,13.09,3.67,2.62,0.0,16.0
115.828,4406,13.3,20.95,716.28,16.8,80.5,13.09,3.59,2.64,0.0,16.0
115.868,4390,15.9,20.81,716.45,18.5,80.5,13.08,3.57,2.67,0.0,15.9
115.908,4446,16.8,21.13,716.63,17.2,80.5,13.09,3.56,2.72,0.0,15.9
115.948,4637,18.3,21.92,716.80,16.4,80.5,13.08,3.69,2.75,0.0,15.7
115.988,5005,19.3,22.93,716.98,15.0,80.5,13.09,4.03,2.77,0.0,15.6
116.028,5499,19.5,23.40,717.15,15.6,80.5,13.06,4.50,2.77,0.0,15.5
116.068,5708,19.6,23.50,717.32,16.3,80.5,13.08,4.82,2.78,0.0,15.3
